preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.817578300004243,9.99824600000284,13.9981170000028,16.8145943000054,30,15,L3_H0_S3,L2_H0_S2
1,0.809938900005363,13.9981170000028,17.9994968000028,20.8068487000055,15,19,L2_H0_S2,L2_H1_S1
2,0.641779400000814,17.9994968000028,21.9977485000054,24.6387215000068,19,21,L2_H1_S1,L2_H1_S2
1,0.635605600000417,21.9977485000054,25.9955065000031,28.6307840000009,21,34,L2_H1_S2,L3_H1_S2
0,NaN,25.9955065000031,29.9955174000061,1.49649959999806,34,38,L3_H1_S2,
1,0.675509500004409,29.9955174000061,33.9956683000055,36.6707474000068,38,22,,L2_H1_S2
2,0.865977600005863,33.9956683000055,37.9997068000012,40.8626811000067,22,29,L2_H1_S2,L3_H0_S3
0,NaN,37.9997068000012,41.9972149000023,1.49501650000457,29,39,L3_H0_S3,
1,0.705359100000351,41.9972149000023,45.9976833000037,48.7027214000045,39,17,,L2_H0_S3
2,0.969520999999077,45.9976833000037,49.9979209000012,52.9666300000026,17,11,L2_H0_S3,L1_H1_S3
1,1.18579129999853,49.9979209000012,53.998019000006,57.1827102000025,11,2,L1_H1_S3,L1_H0_S1
2,0.745634200000495,53.998019000006,57.9997661000016,60.7426727000056,2,9,L1_H0_S1,L1_H1_S2
0,NaN,57.9997661000016,61.9970230000035,1.49490920000244,9,42,L1_H1_S2,
2,0.737570199999027,61.9970230000035,65.9975426000019,68.7346431000042,42,14,,L2_H0_S1
1,1.02539020000404,65.9975426000019,69.9977429999999,73.0224799000061,14,24,L2_H0_S1,L2_H1_S3
2,0.64958309999929,69.9977429999999,73.9977549000032,76.6467645000012,24,12,L2_H1_S3,L1_H1_S3
0,NaN,73.9977549000032,77.9960689,1.49647249999543,12,37,L1_H1_S3,
1,0.707381700005499,77.9960689,81.995622500006,84.7026451000056,37,25,,L3_H0_S1
2,0.673375899998064,81.995622500006,85.9956187000062,88.6705394000019,25,20,L3_H0_S1,L2_H1_S1
1,0.713389000004099,85.9956187000062,89.9977298000013,92.7105504000065,20,4,L2_H1_S1,L1_H0_S2
2,0.737426899999264,89.9977298000013,93.9978271,96.7346209000025,4,16,L1_H0_S2,L2_H0_S2
1,0.657682199998817,93.9978271,97.9990640000033,100.654493300004,16,32,L2_H0_S2,L3_H1_S1
2,0.67346710000129,97.9990640000033,101.997672100006,104.670633200003,32,1,L3_H1_S1,L1_H0_S1
1,0.785410600001342,101.997672100006,105.9978176,108.782562500004,1,23,L1_H0_S1,L2_H1_S3
2,0.665529099998821,105.9978176,109.997751400006,112.662578200005,23,3,L2_H1_S3,L1_H0_S2
2,0.705179299999145,109.997751400006,113.997876100002,116.702436500003,3,35,L1_H0_S2,L3_H1_S3
1,0.593607300004805,113.997876100002,117.999539500001,120.590618600007,35,18,L3_H1_S3,L2_H0_S3
1,0.609636300003331,117.999539500001,121.997988100004,124.606507300006,18,6,L2_H0_S3,L1_H0_S3
2,0.723243400003412,121.997988100004,125.998013800003,128.718430800007,6,10,L1_H0_S3,L1_H1_S2
1,0.603185199994186,125.998013800003,129.995460500002,132.598457100001,10,26,L1_H1_S2,L3_H0_S1
0,NaN,129.995460500002,133.995756000004,1.49640589999763,26,41,L3_H0_S1,
1,0.81770229999529,133.995756000004,137.9987655,140.8145554,41,13,,L2_H0_S1
2,0.609330899998895,137.9987655,141.997817100004,144.606551100005,13,8,L2_H0_S1,L1_H1_S1
