preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,1.04975120000017,9.99688150000293,13.9969749000011,17.046705700006,35,4,L3_H1_S3,L1_H0_S2
2,0.905673000001116,13.9969749000011,17.996988400002,20.9026473999984,4,36,L1_H0_S2,L3_H1_S3
2,0.953593600002932,17.996988400002,21.9970858000015,24.9505944999983,36,22,L3_H1_S3,L2_H1_S2
2,0.889692900003865,21.9970858000015,25.9970618999942,28.8867673000059,22,13,L2_H1_S2,L2_H0_S1
2,0.729636199990637,25.9970618999942,29.9971558999969,32.7267437999981,13,8,L2_H0_S1,L1_H1_S1
1,0.969547800006694,29.9971558999969,33.9972672000004,36.9667537000059,8,15,L1_H1_S1,L2_H0_S2
2,0.905424500000663,33.9972672000004,37.9972905000031,40.9027136000077,15,7,L2_H0_S2,L1_H1_S1
0,NaN,37.9972905000031,41.9973025999934,1.49441739999747,7,37,L1_H1_S1,
0,NaN,41.9973025999934,45.9974000000075,1.49434619999374,37,38,,
1,0.713353200000711,45.9974000000075,49.9974780000048,52.7107576999988,38,1,,L1_H0_S1
0,NaN,49.9974780000048,53.9975102000026,1.4942286000005,1,11,L1_H0_S1,L1_H1_S3
2,1.31313429999864,53.9975102000026,57.9975272000011,61.3106441999989,11,24,L1_H1_S3,L2_H1_S3
0,NaN,57.9975272000011,61.9976237999945,1.4941303999949,24,39,L2_H1_S3,
0,NaN,61.9976237999945,65.9976306000026,1.49412119999761,39,40,,
2,1.04110780000337,65.9976306000026,69.9976658999949,73.0387703000015,40,12,,L1_H1_S3
1,1.04905250000593,69.9976658999949,73.9977055000054,77.046755000003,12,9,L1_H1_S3,L1_H1_S2
1,1.27292220000527,73.9977055000054,77.9978263999947,81.2706744000025,9,26,L1_H1_S2,L3_H0_S1
2,1.19289559999015,77.9978263999947,81.9978172999981,85.1907310999959,26,3,L3_H0_S1,L1_H0_S2
1,1.34481130000495,81.9978172999981,85.997944600007,89.3427032000036,3,10,L1_H0_S2,L1_H1_S2
0,NaN,85.997944600007,89.9979519000044,1.49376749999647,10,27,L1_H1_S2,L3_H0_S2
1,1.26474949999829,89.9979519000044,93.9979836999992,97.2627452000015,27,23,L3_H0_S2,L2_H1_S3
2,0.872720900006243,93.9979836999992,97.9980694999977,100.870794100003,23,34,L2_H1_S3,L3_H1_S2
1,0.696648499986622,97.9980694999977,101.998163199998,104.694788099994,34,19,L3_H1_S2,L2_H1_S1
0,NaN,101.998163199998,105.998219400004,1.49355729999661,19,42,L2_H1_S1,
2,0.984650099999271,105.998219400004,109.998220699999,112.982866000006,42,32,,L3_H1_S1
2,1.08852089999709,109.998220699999,113.998273300007,117.086787399996,32,21,L3_H1_S1,L2_H1_S2
0,NaN,113.998273300007,117.998370300003,1.49337549999473,21,30,L2_H1_S2,L3_H0_S3
1,0.936422400001902,117.998370300003,121.9983698,124.934769600004,30,25,L3_H0_S3,L3_H0_S1
0,NaN,121.9983698,125.998469800004,1.49332619999768,25,31,L3_H0_S1,L3_H1_S1
0,NaN,125.998469800004,129.998464999997,1.49322969999048,31,41,L3_H1_S1,
2,1.01615300000412,129.998464999997,133.998583699999,137.014750000002,41,6,,L1_H0_S3
1,1.46423349999532,133.998583699999,137.998609000002,141.462837500003,6,14,L1_H0_S3,L2_H0_S1
0,NaN,137.998609000002,141.998697799994,1.49306449999858,14,16,L2_H0_S1,L2_H0_S2
1,0.112048499999219,141.998697799994,145.998713299996,148.110769499996,16,18,L2_H0_S2,L2_H0_S3
2,1.1040856000036,145.998713299996,149.998807099997,153.102838000006,18,17,L2_H0_S3,L2_H0_S3
0,NaN,149.998807099997,153.998821999994,1.49293639999814,17,2,L2_H0_S3,L1_H0_S1
0,NaN,153.998821999994,157.998915899996,1.49279450000904,2,43,L1_H0_S1,
2,1.21589130000211,157.998915899996,161.998928999994,165.214805700001,43,5,,L1_H0_S3
1,1.08779060000961,161.998928999994,165.999021299998,169.086760100006,5,20,L1_H0_S3,L2_H1_S1
0,NaN,165.999021299998,169.999035999994,1.49267330000293,20,33,L2_H1_S1,L3_H1_S2
2,1.37571839999873,169.999035999994,173.999103199996,177.374791800001,33,28,L3_H1_S2,L3_H0_S2
0,NaN,173.999103199996,177.999106699994,1.49255169999378,28,29,L3_H0_S2,L3_H0_S3
