preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
0,NaN,9.9982329000004,13.9996046000006,1.49477019999995,40,25,,L3_H0_S1
2,0.926558599999225,13.9996046000006,17.9995245999999,20.9236652999998,25,10,L3_H0_S1,L1_H1_S2
1,0.9504263000008,17.9995245999999,21.9981236000003,24.9476859000006,10,34,L1_H1_S2,L3_H1_S2
0,NaN,21.9981236000003,25.9979574999998,1.49394829999983,34,39,L3_H1_S2,
0,NaN,25.9979574999998,29.9978041000004,1.49379549999958,39,43,,
0,NaN,29.9978041000004,34.0001278999998,1.49645199999941,43,11,,L1_H1_S3
1,1.07237010000063,34.0001278999998,37.9958885000005,41.0676558000005,11,36,L1_H1_S3,L3_H1_S3
0,NaN,37.9958885000005,41.9954219000001,1.49646949999988,36,41,L3_H1_S3,
2,1.11840430000029,41.9954219000001,45.9985372000001,49.1157032000001,41,15,,L2_H0_S2
1,1.01449800000046,45.9985372000001,49.9991190000001,53.0116965000007,15,2,L2_H0_S2,L1_H0_S1
0,NaN,49.9991190000001,54.0000396000005,1.49418919999971,2,14,L1_H0_S1,L2_H0_S1
2,1.15031799999997,54.0000396000005,57.9989165000006,61.1475717000003,14,1,L2_H0_S1,L1_H0_S1
2,1.08627759999945,57.9989165000006,61.9985519000002,65.0835588999998,1,12,L1_H0_S1,L1_H1_S3
2,1.06235629999992,61.9985519000002,65.9987416000004,69.0596702000003,12,7,L1_H1_S3,L1_H1_S1
1,0.838437800000065,65.9987416000004,69.9986370000006,72.8355320000001,7,35,L1_H1_S1,L3_H1_S3
1,1.3821599999992,69.9986370000006,74.0003191000005,77.3793747999998,35,19,L3_H1_S3,L2_H1_S1
2,0.790374299999712,74.0003191000005,77.9985874000004,80.7875826999998,19,31,L2_H1_S1,L3_H1_S1
1,0.806334200000492,77.9985874000004,81.9986952999998,84.8036378000006,31,32,L3_H1_S1,L3_H1_S1
1,0.696297099999356,81.9986952999998,85.9955238000002,88.6915307999998,32,6,L3_H1_S1,L1_H0_S3
0,NaN,85.9955238000002,89.9954395000004,1.49635219999982,6,42,L1_H0_S3,
2,0.720267200000308,89.9954395000004,93.9958851000001,96.7156154000004,42,30,,L3_H0_S3
2,0.982240900000761,93.9958851000001,97.9995288,100.979467900001,30,28,L3_H0_S3,L3_H0_S2
2,1.24606069999936,97.9995288,101.9987254,105.2435145,28,13,L3_H0_S2,L2_H0_S1
2,1.25418859999991,101.9987254,105.998877200001,109.2515353,13,20,L2_H0_S1,L2_H1_S1
2,0.942253199999868,105.998877200001,109.9988141,112.9394932,20,23,L2_H1_S1,L2_H1_S3
0,NaN,109.9988141,114.000407,1.49349419999999,23,38,L2_H1_S3,
1,0.92625229999976,114.000407,117.9987417,120.9235153,38,22,,L2_H1_S2
2,0.813959000000068,117.9987417,121.9991108,124.811380300001,22,27,L2_H1_S2,L3_H0_S2
0,NaN,121.9991108,125.9979935,1.49394260000008,27,37,L3_H0_S2,
2,0.854029299999638,125.9979935,129.9991474,132.8514422,37,8,,L1_H1_S1
2,1.04635979999966,129.9991474,134.0005644,137.0434919,8,33,L1_H1_S1,L3_H1_S2
1,0.92022309999993,134.0005644,137.9957108,140.9155393,33,24,L3_H1_S2,L2_H1_S3
1,0.728197100000216,137.9957108,141.9953605,144.723485500001,24,29,L2_H1_S3,L3_H0_S3
1,1.03799460000027,141.9953605,145.995485,149.0353209,29,17,L3_H0_S3,L2_H0_S3
2,0.822089499999493,145.995485,149.9987934,152.8194569,17,4,L2_H0_S3,L1_H0_S2
1,0.758289800000057,149.9987934,154.0009224,156.7553851,4,16,L1_H0_S2,L2_H0_S2
2,0.757961299999806,154.0009224,157.999158600001,160.7553611,16,9,L2_H0_S2,L1_H1_S2
1,0.821644399999968,157.999158600001,161.9990207,164.819178700001,9,21,L1_H1_S2,L2_H1_S2
1,1.09422369999993,161.9990207,165.9988509,169.0914011,21,5,L2_H1_S2,L1_H0_S3
1,0.998029000000315,165.9988509,169.999138,172.9953492,5,26,L1_H0_S3,L3_H0_S1
2,0.742335800000546,169.999138,173.9996448,176.7393638,26,3,L3_H0_S1,L1_H0_S2
1,0.870188599999892,173.9996448,177.9995044,180.8674259,3,18,L1_H0_S2,L2_H0_S3
0,NaN,177.9995044,181.9983871,1.49424460000046,18,43,L2_H0_S3,
1,1.48002240000005,181.9983871,185.999274,189.4753404,43,30,,L3_H0_S3
2,0.704178399999364,185.999274,189.9957873,192.6993599,30,3,L3_H0_S3,L1_H0_S2
1,0.68007679999937,189.9957873,193.9955736,196.6753104,3,12,L1_H0_S2,L1_H1_S3
2,0.709862199999407,193.9955736,197.9985943,200.7073063,12,24,L1_H1_S3,L2_H1_S3
1,1.10188480000033,197.9985943,201.9989072,205.0993243,24,17,L2_H1_S3,L2_H0_S3
1,0.830005400000118,201.9989072,205.9987146,208.8272279,17,36,L2_H0_S3,L3_H1_S3
0,NaN,205.9987146,209.9982824,1.49306290000004,36,42,L3_H1_S3,
2,0.766211000000112,209.9982824,213.9996686,216.7633188,42,10,,L1_H1_S2
1,0.694002000000182,213.9996686,217.9991698,220.6913307,10,25,L1_H1_S2,L3_H0_S1
0,NaN,217.9991698,221.9974081,1.4949102999999,25,39,L3_H0_S1,
2,0.782167399999707,221.9974081,225.999161700001,228.7793401,39,31,,L3_H1_S1
2,0.965762200000427,225.999161700001,229.9993606,232.9632219,31,8,L3_H1_S1,L1_H1_S1
1,0.806457300000147,229.9993606,234.0003448,236.8032269,8,29,L1_H1_S1,L3_H0_S3
2,0.800056000000041,234.0003448,237.9953727,240.795191900001,29,15,L3_H0_S3,L2_H0_S2
1,0.527968899999905,237.9953727,241.9954355,244.5231329,15,16,L2_H0_S2,L2_H0_S2
0,NaN,241.9954355,245.9955378,1.49648009999964,16,41,L2_H0_S2,
2,0.869665600000189,245.9955378,249.9993603,252.867062,41,28,,L3_H0_S2
1,0.806457399999999,249.9993603,253.9995571,256.8032028,28,13,L3_H0_S2,L2_H0_S1
1,0.766018500000428,253.9995571,257.9990957,260.763076,13,6,L2_H0_S1,L1_H0_S3
2,0.813872899999296,257.9990957,261.998137600001,264.8111664,6,18,L1_H0_S3,L2_H0_S3
0,NaN,261.998137600001,265.9971096,1.49496100000033,18,38,L2_H0_S3,
2,0.725702900000215,265.9971096,269.9986787,272.7231202,38,7,,L1_H1_S1
1,1.42249629999969,269.9986787,274.000269,277.4191502,7,1,L1_H1_S1,L1_H0_S1
2,0.877947700000732,274.000269,277.9983197,280.875101600001,1,35,L1_H0_S1,L3_H1_S3
0,NaN,277.9983197,281.9972371,1.49498159999985,35,37,L3_H1_S3,
1,0.806127300000298,281.9972371,285.9984667,288.803121800001,37,5,,L1_H0_S3
2,1.23169359999974,285.9984667,289.9952968,293.2270171,5,19,L1_H0_S3,L2_H1_S1
2,0.783999300000687,289.9952968,293.995456600001,296.779095800001,19,27,L2_H1_S1,L3_H0_S2
2,0.893924500000139,293.995456600001,297.9957739,300.891133,27,9,L3_H0_S2,L1_H1_S2
1,0.726083599999583,297.9957739,301.998071200001,304.723014,9,2,L1_H1_S2,L1_H0_S1
1,1.16600780000044,301.998071200001,305.9986159,309.162967,2,32,L1_H0_S1,L3_H1_S1
2,0.781828999999561,305.9986159,309.9989407,312.7790366,32,11,L3_H1_S1,L1_H1_S3
2,0.766290200000185,309.9989407,314.000014,316.7630181,11,23,L1_H1_S3,L2_H1_S3
