preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.828491799999028,10.0011173000021,14.0003836999967,16.8271938999969,36,12,L3_H1_S3,L1_H1_S3
2,0.676102400000673,14.0003836999967,17.9995173999996,20.6751444000038,12,26,L1_H1_S3,L3_H0_S1
0,NaN,17.9995173999996,21.9984048999977,1.49350969999796,26,39,L3_H0_S1,
1,0.895604100005585,21.9984048999977,25.9957493000038,28.8911260000023,39,35,,L3_H1_S3
2,0.863963399999193,25.9957493000038,29.9955332000027,32.8591022999972,35,32,L3_H1_S3,L3_H1_S1
1,0.863868799999182,29.9955332000027,33.9954130999977,36.8589735999994,32,23,L3_H1_S1,L2_H1_S3
0,NaN,33.9954130999977,37.998519300003,1.49353789999441,23,40,L2_H1_S3,
0,NaN,37.998519300003,41.9985636999991,1.49347420000413,40,38,,
2,0.835442300005525,41.9985636999991,45.9991468000007,48.8350197000036,38,18,,L2_H0_S3
0,NaN,45.9991468000007,50.0002872999976,1.49238300000434,18,41,L2_H0_S3,
1,0.660483400002704,50.0002872999976,54.0001287999985,56.6590735999998,41,17,,L2_H0_S3
1,0.315768700005719,54.0001287999985,57.9994387999977,60.3149886000028,17,27,L2_H0_S3,L3_H0_S2
2,0.73996310000075,57.9994387999977,61.9993373999969,64.7389552000022,27,13,L3_H0_S2,L2_H0_S1
2,1.49261409999599,61.9993373999969,65.9992762000038,69.4910703999994,13,20,L2_H0_S1,L2_H1_S1
2,0.667854899998929,65.9992762000038,70.0008479000026,72.6669643999994,20,25,L2_H1_S1,L3_H0_S1
1,0.636252099997364,70.0008479000026,74.0003759000028,76.6348623000013,25,2,L3_H0_S1,L1_H0_S1
1,1.27993240000069,74.0003759000028,77.9955824999997,81.2749409000025,2,6,L1_H0_S1,L1_H0_S3
2,0.687913599998865,77.9955824999997,81.9954222000015,84.6829402000003,6,14,L1_H0_S3,L2_H0_S1
0,NaN,81.9954222000015,85.9953599,1.49670560000231,14,43,L2_H0_S1,
2,0.715943499999412,85.9953599,90.0007050999993,92.714907900001,43,21,,L2_H1_S2
1,0.747825400001602,90.0007050999993,94.0005856999996,96.7468735000002,21,28,L2_H1_S2,L3_H0_S2
2,1.13956049999979,94.0005856999996,97.9993938999978,101.138782599999,28,8,L3_H0_S2,L1_H1_S1
0,NaN,97.9993938999978,101.998451899999,1.4935461999994,8,37,L1_H1_S1,
2,0.67576050000207,101.998451899999,105.9993082,108.6746871,37,1,,L1_H0_S1
1,1.11567579999974,105.9993082,110.000906900001,113.114674299999,1,31,L1_H0_S1,L3_H1_S1
1,0.80382990000362,110.000906900001,114.000553400001,116.802853100002,31,15,L3_H1_S1,L2_H0_S2
2,0.667318100000557,114.000553400001,117.999604999997,120.666638499999,15,10,L2_H0_S2,L1_H1_S2
1,0.875710399996024,117.999604999997,121.999434500001,124.874838199998,10,5,L1_H1_S2,L1_H0_S3
0,NaN,121.999434500001,125.998394299997,1.4924383999969,5,42,L1_H0_S3,
1,0.143685400005779,125.998394299997,129.995871300001,132.138691500004,42,4,,L1_H0_S2
2,0.727426199999172,129.995871300001,133.995509100001,136.7224996,4,33,L1_H0_S2,L3_H1_S2
1,0.651453600003151,133.995509100001,137.995342800001,140.650651800002,33,34,L3_H1_S2,L3_H1_S2
1,0.795535700002802,137.995342800001,141.999468200003,144.794604100003,34,11,L3_H1_S2,L1_H1_S3
2,0.955529700004263,141.999468200003,145.999473800002,148.954686800003,11,7,L1_H1_S3,L1_H1_S1
1,0.683567100000801,145.999473800002,150.001147499999,152.682566900003,7,24,L1_H1_S1,L2_H1_S3
1,0.75553100000252,150.001147499999,153.999582600001,156.7545436,24,16,L2_H1_S3,L2_H0_S2
2,1.05942240000149,153.999582600001,157.999519999998,161.058512700001,16,19,L2_H0_S2,L2_H1_S1
2,1.23552159999963,157.999519999998,161.999354599997,165.234632200001,19,30,L2_H1_S1,L3_H0_S3
0,NaN,161.999354599997,165.999430299998,1.49250780000148,30,22,L3_H0_S3,L2_H1_S2
2,0.595463400000881,165.999430299998,170.001373600004,172.594554700001,22,9,L2_H1_S2,L1_H1_S2
1,0.851450599999225,170.001373600004,173.999502300001,176.8505124,9,29,L1_H1_S2,L3_H0_S3
0,NaN,173.999502300001,177.999336499997,1.4923351000034,29,3,L3_H0_S3,L1_H0_S2
