preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.657876600016607,10.0007496000035,13.9979917000164,16.6549716000154,7,36,L1_H1_S1,L3_H1_S3
1,0.514192100003129,13.9979917000164,17.998485100019,20.5111112000013,36,15,L3_H1_S3,L2_H0_S2
2,0.553958300006343,17.998485100019,21.9978436999954,24.5510187000036,15,13,L2_H0_S2,L2_H0_S1
0,NaN,21.9978436999954,25.9973463999922,1.49417789999279,13,43,L2_H0_S1,
0,NaN,25.9973463999922,29.9983695000119,1.49643950001337,43,38,,
1,0.683841300022323,29.9983695000119,33.9958314000105,36.6790934000164,38,25,,L3_H0_S1
2,0.939774500002386,33.9958314000105,37.9957145999942,40.9350407000165,25,32,L3_H0_S1,L3_H1_S1
0,NaN,37.9957145999942,41.9972106000059,1.49463870000909,32,41,L3_H1_S1,
2,0.786015099991346,41.9972106000059,45.9977672999958,48.7829736999993,41,31,,L3_H1_S1
1,0.673940199980279,45.9977672999958,50.0011734,52.6708925999992,31,11,L3_H1_S1,L1_H1_S3
2,0.658102999994298,50.0011734,53.9980038999929,56.6550388000032,11,28,L1_H1_S3,L3_H0_S2
1,1.17806589999236,53.9980038999929,57.9979406000057,61.1750788000063,28,14,L3_H0_S2,L2_H0_S1
2,1.05037609999999,57.9979406000057,61.9979900000035,65.0471098000125,14,10,L2_H0_S1,L1_H1_S2
1,0.6019479999959,61.9979900000035,65.9977836000035,68.5990393999964,10,2,L1_H1_S2,L1_H0_S1
1,0.785908500023652,65.9977836000035,69.9998592000047,72.7829075000191,2,21,L1_H0_S1,L2_H1_S2
1,0.777745700004743,69.9998592000047,73.9980353999999,76.7751258000208,21,16,L2_H1_S2,L2_H0_S2
2,0.785876999987522,73.9980353999999,77.9977412000007,80.7830453999923,16,30,L2_H0_S2,L3_H0_S3
2,0.955504700017627,77.9977412000007,81.9956246000074,84.9508378000173,30,19,L3_H0_S3,L2_H1_S1
2,0.947744700009935,81.9956246000074,85.9956525000161,88.9430280000088,19,26,L2_H1_S1,L3_H0_S1
2,0.619518099993002,85.9956525000161,89.9962111000204,92.6149333000067,26,23,L3_H0_S1,L2_H1_S3
2,0.633883800008334,89.9962111000204,93.9977539000101,96.6308716000058,23,1,L2_H1_S3,L1_H0_S1
2,0.641960300010396,93.9977539000101,97.9977751999977,100.63905540001,1,18,L1_H0_S1,L2_H0_S3
2,0.713971699995454,97.9977751999977,101.998304900015,104.711017099995,18,27,L2_H0_S3,L3_H0_S2
2,0.889862199983327,101.998304900015,105.997751699993,108.886939699994,27,17,L3_H0_S2,L2_H0_S3
1,0.674016100005247,105.997751699993,109.999420200009,112.6709195,17,5,L2_H0_S3,L1_H0_S3
2,0.705655099998694,109.999420200009,113.997872600012,116.702888400003,5,29,L1_H0_S3,L3_H0_S3
2,0.697834299993701,113.997872600012,117.998087100015,120.694907800003,29,33,L3_H0_S3,L3_H1_S2
1,0.690041300025769,117.998087100015,121.997857300012,124.686963600019,33,4,L3_H1_S2,L1_H0_S2
2,0.609856399998534,121.997857300012,125.998019399995,128.606926900015,4,8,L1_H0_S2,L1_H1_S1
1,0.76181969998288,125.998019399995,129.999378400011,132.758832499996,8,24,L1_H1_S1,L2_H1_S3
2,0.71655670000473,129.999378400011,133.995570200001,136.7188417,24,34,L2_H1_S3,L3_H1_S2
1,0.699702700017951,133.995570200001,137.995615199994,140.69495960002,34,3,L3_H1_S2,L1_H0_S2
0,NaN,137.995615199994,141.995527999999,1.49484269999084,3,40,L1_H0_S2,
2,0.593728500010911,141.995527999999,145.997997300001,148.590910700004,40,22,,L2_H1_S2
1,0.905988899990916,145.997997300001,149.999644299998,152.902933000005,22,35,L2_H1_S2,L3_H1_S3
1,0.745729199989,149.999644299998,153.998289400013,156.742975700006,35,6,L3_H1_S3,L1_H0_S3
1,0.609846100007417,153.998289400013,157.997954699997,160.607032300002,6,9,L1_H0_S3,L1_H1_S2
2,0.761946000013268,157.997954699997,161.99781880001,164.758953400014,9,20,L1_H1_S2,L2_H1_S1
0,NaN,161.99781880001,165.997570500011,1.49394680000842,20,42,L2_H1_S1,
0,NaN,165.997570500011,169.997538900003,1.49482240001089,42,39,,
0,NaN,169.997538900003,173.997139000014,1.49488469999051,39,37,,
1,0.793576199997915,173.997139000014,177.998212700011,180.790833400009,37,12,,L1_H1_S3
2,0.595623400004115,177.998212700011,181.998216600012,184.590916300018,12,28,L1_H1_S3,L3_H0_S2
2,0.491390300012426,181.998216600012,185.995535800001,188.486853700015,28,27,L3_H0_S2,L3_H0_S2
2,0.7551114000089,185.995535800001,189.995798999997,192.750735100009,27,32,L3_H0_S2,L3_H1_S1
0,NaN,189.995798999997,193.997256900009,1.49449460001779,32,37,L3_H1_S1,
2,0.609780700004194,193.997256900009,197.997735000012,200.606947599998,37,20,,L2_H1_S1
2,0.769816799991531,197.997735000012,201.997695900005,204.766916499997,20,23,L2_H1_S1,L2_H1_S3
1,0.625617199984845,201.997695900005,205.998044800013,208.622881699994,23,6,L2_H1_S3,L1_H0_S3
1,0.833784899994498,205.998044800013,209.999536400021,212.830788199994,6,11,L1_H0_S3,L1_H1_S3
2,0.777539800008526,209.999536400021,213.99794250002,216.77488490002,11,36,L1_H1_S3,L3_H1_S3
1,0.665703300008317,213.99794250002,217.998392700014,220.662882300006,36,9,L3_H1_S3,L1_H1_S2
2,0.601771999994526,217.998392700014,221.997960900015,224.598940800002,9,18,L1_H1_S2,L2_H0_S3
0,NaN,221.997960900015,225.997746100009,1.49376589999883,18,39,L2_H0_S3,
1,0.609791800001403,225.997746100009,229.998829699995,232.606869100011,39,5,,L1_H0_S3
2,0.659765799995512,229.998829699995,233.995538000017,236.654959200008,5,22,L1_H0_S3,L2_H1_S2
0,NaN,233.995538000017,237.995905100019,1.49643990001641,22,42,L2_H1_S2,
2,0.787425299989991,237.995905100019,241.995918700006,244.782756100001,42,13,,L2_H0_S1
0,NaN,241.995918700006,245.997977699997,1.493936999992,13,38,L2_H0_S1,
2,0.641826500010211,245.997977699997,249.998239500012,252.638840800006,38,30,,L3_H0_S3
1,0.665047799993772,249.998239500012,253.998063700012,256.662716299994,30,7,L3_H0_S3,L1_H1_S1
