preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.713611000013771,9.99760780000361,14.0057877999789,16.7104815999919,16,36,L2_H0_S2,L3_H1_S3
0,NaN,14.0057877999789,17.9970097999903,1.49429500001133,36,40,L3_H1_S3,
1,0.873554299992975,17.9970097999903,22.0005791999865,24.8705757999851,40,9,,L1_H1_S2
2,0.657500900008017,22.0005791999865,25.9980716999853,28.6545076000039,9,33,L1_H1_S2,L3_H1_S2
2,0.755293199996231,25.9980716999853,29.9956855000055,32.7505223999906,33,17,L3_H1_S2,L2_H0_S3
0,NaN,29.9956855000055,33.9957905999909,1.49638590001268,17,38,L2_H0_S3,
1,0.739365599991288,33.9957905999909,37.9956671999826,40.7345689999929,38,14,,L2_H0_S1
1,0.841778500005603,37.9956671999826,42.0003916999849,44.838556200004,14,3,L2_H0_S1,L1_H0_S2
1,1.15342039999086,42.0003916999849,45.9979711000051,49.1504963999905,3,11,L1_H0_S2,L1_H1_S3
2,1.05742399999872,45.9979711000051,49.9979269999894,53.054330199986,11,5,L1_H1_S3,L1_H0_S3
0,NaN,49.9979269999894,53.9971851999871,1.49456669998472,5,43,L1_H0_S3,
1,0.969513699994423,53.9971851999871,57.9982704999857,60.9664735999831,43,35,,L3_H1_S3
2,0.609686699986923,57.9982704999857,62.0003767999879,64.6064717999834,35,31,L3_H1_S3,L3_H1_S1
2,0.793518499995116,62.0003767999879,65.9978322999959,68.7905020999897,31,13,L3_H1_S1,L2_H0_S1
0,NaN,65.9978322999959,69.9970731999783,1.49509330000728,13,42,L2_H0_S1,
1,0.737333299999591,69.9970731999783,73.9979687999876,76.7344009999943,42,12,,L1_H1_S3
2,1.19340610000654,73.9979687999876,77.9983531000034,81.1903673000052,12,28,L1_H1_S3,L3_H0_S2
1,1.05915960000129,77.9983531000034,81.9954757999803,85.0543477000028,28,32,L3_H0_S2,L3_H1_S1
2,0.771174699999392,81.9954757999803,85.9955442999781,88.7665060999861,32,8,L3_H1_S1,L1_H1_S1
1,1.39369070000248,85.9955442999781,89.9959938999964,93.3904910999991,8,6,L1_H1_S1,L1_H0_S3
0,NaN,89.9959938999964,93.9969910999935,1.49468510001316,6,41,L1_H0_S3,
2,0.609356499975547,93.9969910999935,97.9978999999876,100.606367899978,41,23,,L2_H1_S3
1,1.12151700002141,97.9978999999876,101.99973109999,105.118403500004,23,20,L2_H1_S3,L2_H1_S1
2,1.01743420001003,101.99973109999,105.9979704,109.014340199996,20,25,L2_H1_S1,L3_H0_S1
2,0.75364820001414,105.9979704,109.99777039999,112.750484599994,25,26,L3_H0_S1,L3_H0_S1
1,0.721426200005226,109.99777039999,113.997828399995,116.718383800006,26,21,L3_H0_S1,L2_H1_S2
