preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,1.15347019999172,9.99749669997254,13.9988017999858,17.1508127999841,37,20,,L2_H1_S1
2,1.17789110000012,13.9988017999858,17.9979050999973,21.1748875999765,20,27,L2_H1_S1,L3_H0_S2
1,1.08139300000039,17.9979050999973,21.9977120999829,25.0788771999942,27,21,L3_H0_S2,L2_H1_S2
2,1.00950549999834,21.9977120999829,25.9981502999726,29.0068658999808,21,5,L2_H1_S2,L1_H0_S3
1,1.02717290000874,25.9981502999726,29.9957803999714,33.0228976999933,5,3,L1_H0_S3,L1_H0_S2
2,0.859683499991661,29.9957803999714,33.9958129999868,36.8550340999791,3,30,L1_H0_S2,L3_H0_S3
2,1.18740369999432,33.9958129999868,37.9957266999991,41.1828800999792,30,22,L3_H0_S3,L2_H1_S2
1,0.857450399984373,37.9957266999991,41.9979230999888,44.854873299977,22,7,L2_H1_S2,L1_H1_S1
1,1.16168020002078,41.9979230999888,45.998417099996,49.1587683999969,7,6,L1_H1_S1,L1_H0_S3
2,0.84987830001046,45.998417099996,49.998099199991,52.8469220999978,6,36,L1_H0_S3,L3_H1_S3
0,NaN,49.998099199991,53.9984643999778,1.49416569998721,36,42,L3_H1_S3,
1,0.929635299980873,53.9984643999778,57.9978731999872,60.9268899999734,42,11,,L1_H1_S3
2,0.833538500010036,57.9978731999872,61.9981240999768,64.8308908999898,11,28,L1_H1_S3,L3_H0_S2
2,0.977711399988038,61.9981240999768,65.9977857999911,68.9748445999867,28,23,L3_H0_S2,L2_H1_S3
1,0.985496299981605,65.9977857999911,69.9982544999802,72.982720799977,23,15,L2_H1_S3,L2_H0_S2
2,0.75335390001419,69.9982544999802,73.9998264999886,76.7508903999988,15,19,L2_H0_S2,L2_H1_S1
2,1.24154610000551,73.9998264999886,77.9979361999722,81.2388343999919,19,35,L2_H1_S1,L3_H1_S3
2,1.24330930001452,77.9979361999722,81.9955754999828,85.2388501999958,35,33,L3_H1_S3,L3_H1_S2
0,NaN,81.9955754999828,85.9956775999744,1.49642360000871,33,13,L3_H1_S2,L2_H0_S1
0,NaN,85.9956775999744,89.9956618999713,1.49422890000278,13,41,L2_H0_S1,
2,0.793410000012955,89.9956618999713,93.9995069999713,96.7908458999882,41,25,,L3_H0_S1
2,1.14568250000593,93.9995069999713,97.9978135999991,101.142835599981,25,29,L3_H0_S1,L3_H0_S3
0,NaN,97.9978135999991,101.997188899986,1.4947519999987,29,39,L3_H0_S3,
1,1.02532090002205,101.997188899986,105.998333699972,109.022767699993,39,9,,L1_H1_S2
2,1.10553919998347,105.998333699972,109.997780299978,113.102820999979,9,18,L1_H1_S2,L2_H0_S3
1,1.25778280000668,109.997780299978,113.999912299972,117.254865499999,18,2,L2_H0_S3,L1_H0_S1
2,0.577457599982154,113.999912299972,117.997850699991,120.574773199973,2,1,L1_H0_S1,L1_H0_S1
0,NaN,117.997850699991,121.997074999992,1.49478719997569,1,43,L1_H0_S1,
2,0.969314200017834,121.997074999992,125.997615699976,128.966788199992,43,24,,L2_H1_S3
