preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.687152600003174,9.99602089999826,13.995356200001,16.6823492000112,11,18,L1_H1_S3,L2_H0_S3
0,NaN,13.995356200001,17.9952308000065,1.49763250001706,18,40,L2_H0_S3,
2,1.22629409999354,17.9952308000065,21.9990998000139,25.2262480999925,40,14,,L2_H0_S1
2,1.33140299998922,21.9990998000139,26.0000584000081,29.3303464000055,14,26,L2_H0_S1,L3_H0_S1
1,0.841202800016617,26.0000584000081,30.0003931999963,32.8422990000108,26,4,L3_H0_S1,L1_H0_S2
1,0.739570300007472,30.0003931999963,34.0007326999912,36.7381482000055,4,34,L1_H0_S2,L3_H1_S2
2,0.577971999999136,34.0007326999912,37.9993011000042,40.578362100001,34,31,L3_H1_S2,L3_H1_S1
1,0.651306500018109,37.9993011000042,42.0001238000114,44.6502016000159,31,9,L3_H1_S1,L1_H1_S2
2,0.651219300023513,42.0001238000114,45.9991837000125,48.6502478000184,9,22,L1_H1_S2,L2_H1_S2
0,NaN,45.9991837000125,50.0003029000072,1.492433300009,22,41,L2_H1_S2,
2,0.699579800013453,50.0003029000072,54.0003967999946,56.6981267000083,41,7,,L1_H1_S1
2,0.667144900013227,54.0003967999946,57.9999239000026,60.6661741000135,7,32,L1_H1_S1,L3_H1_S1
0,NaN,57.9999239000026,61.9950508000038,1.49695460000657,32,42,L3_H1_S1,
1,0.654753700015135,61.9950508000038,65.9955595000065,68.6500666000065,42,25,,L3_H0_S1
2,0.707102399988798,65.9955595000065,69.9957028999925,72.7061932999932,25,27,L3_H0_S1,L3_H0_S2
2,0.579508900002111,69.9957028999925,74.0012815000082,76.5780845000118,27,8,L3_H0_S2,L1_H1_S1
1,0.723026300023776,74.0012815000082,77.9992601000122,80.7221577000164,8,35,L1_H1_S1,L3_H1_S3
2,0.547114299988607,77.9992601000122,81.9999174000113,84.5461062999966,35,13,L3_H1_S3,L2_H0_S1
0,NaN,81.9999174000113,85.9983542000118,1.49300759998732,13,37,L2_H0_S1,
1,0.6190775000141,85.9983542000118,90.0006462000019,92.6181605000165,37,19,,L2_H1_S1
1,0.699465000012424,90.0006462000019,94.0003282999969,96.6980851000117,19,29,L2_H1_S1,L3_H0_S3
1,0.634839700011071,94.0003282999969,98.0000512000115,100.633999700018,29,30,L3_H0_S3,L3_H0_S3
1,0.778514299978269,98.0000512000115,101.999269099993,104.778057899995,30,20,L3_H0_S3,L2_H1_S1
2,0.627229200006695,101.999269099993,106.000136000017,108.625999300013,20,10,L2_H1_S1,L1_H1_S2
1,0.855143299995689,106.000136000017,110.000710199995,112.850005000015,10,24,L1_H1_S2,L2_H1_S3
2,0.88699580001412,110.000710199995,113.995493199996,116.881946500012,24,3,L2_H1_S3,L1_H0_S2
1,1.09480440002517,113.995493199996,117.995340599999,121.090025600017,3,36,L1_H0_S2,L3_H1_S3
1,0.842863300000317,117.995340599999,121.999982900015,124.841977900011,36,5,L3_H1_S3,L1_H0_S3
2,0.819224600010784,121.999982900015,125.999210400012,128.817985200003,5,21,L1_H0_S3,L2_H1_S2
2,0.722852200007765,125.999210400012,130.001528299996,132.721954500012,21,17,L2_H1_S2,L2_H0_S3
1,0.90721889998531,130.001528299996,134.000070300011,136.905947699997,17,23,L2_H0_S3,L2_H1_S3
2,0.778741999994963,134.000070300011,138.000189400016,140.777978500002,23,15,L2_H1_S3,L2_H0_S2
1,0.778898499993375,138.000189400016,141.999190000002,144.777956200007,15,12,L2_H0_S2,L1_H1_S3
2,0.803081399993971,141.999190000002,146.000032200012,148.801854899997,12,28,L1_H1_S3,L3_H0_S2
2,0.834895300009521,146.000032200012,150.000882099994,152.833900400001,28,33,L3_H0_S2,L3_H1_S2
1,0.690796000009868,150.000882099994,154.001193300006,156.689707500016,33,1,L3_H1_S2,L1_H0_S1
0,NaN,154.001193300006,157.998341900005,1.49355379998451,1,43,L1_H0_S1,
1,1.10276099998737,157.998341900005,161.995377999992,165.097794100002,43,16,,L2_H0_S2
1,0.911031199997524,161.995377999992,165.995293899992,168.90572770001,16,6,L2_H0_S2,L1_H0_S3
2,0.742680299998028,165.995293899992,169.995743600011,172.7377615,6,2,L1_H0_S3,L1_H0_S1
0,NaN,169.995743600011,173.998370699992,1.4935484000016,2,38,L1_H0_S1,
0,NaN,173.998370699992,177.998934600007,1.49355119999382,38,39,,
1,1.01856920000864,177.998934600007,181.999310700019,185.017632400006,39,27,,L3_H0_S2
0,NaN,181.999310700019,185.999099000008,1.49239469997701,27,42,L3_H0_S2,
1,1.05873740001698,185.999099000008,190.001272900001,193.057662200008,42,26,,L3_H0_S1
0,NaN,190.001272900001,193.999987000017,1.49353039998095,26,38,L3_H0_S1,
1,1.02640949998749,193.999987000017,197.999245000014,201.025628300005,38,35,,L3_H1_S3
2,0.802890999999363,197.999245000014,201.999814300012,204.801680600009,35,25,L3_H1_S3,L3_H0_S1
0,NaN,201.999814300012,205.998357300006,1.4923892999941,25,41,L3_H0_S1,
2,1.18671020001057,205.998357300006,210.001273000002,213.185598300013,41,18,,L2_H0_S3
2,0.886621800018474,210.001273000002,213.995174600015,216.881694000011,18,21,L2_H0_S3,L2_H1_S2
2,0.734554099995876,213.995174600015,217.995299000002,220.729641300015,21,17,L2_H1_S2,L2_H0_S3
1,0.938480600016192,217.995299000002,221.995358500018,224.937505700014,17,12,L2_H0_S3,L1_H1_S3
2,0.994121099996846,221.995358500018,225.999933899991,228.993374300015,12,11,L1_H1_S3,L1_H1_S3
2,1.12257330000284,225.999933899991,230.001530400012,233.121509699995,11,7,L1_H1_S3,L1_H1_S1
1,1.24274690001039,230.001530400012,234.000966199994,237.241600500012,7,30,L1_H1_S1,L3_H0_S3
2,0.88227089997963,234.000966199994,237.999301100004,240.881543299998,30,5,L3_H0_S3,L1_H0_S3
2,1.12266819999786,237.999301100004,241.999737700011,245.121526300005,5,13,L1_H0_S3,L2_H0_S1
1,1.16260239999974,241.999737700011,245.999353599997,249.161548700009,13,8,L2_H0_S1,L1_H1_S1
2,0.92268749998766,245.999353599997,250.0011237,252.921535000001,8,2,L1_H1_S1,L1_H0_S1
2,1.1145454000216,250.0011237,253.999588800012,257.113459600019,2,10,L1_H0_S1,L1_H1_S2
1,1.13040470000124,253.999588800012,257.999853799993,261.129506199999,10,19,L1_H1_S2,L2_H1_S1
2,0.854352199996356,257.999853799993,261.999201400002,264.849421199993,19,14,L2_H1_S1,L2_H0_S1
1,1.33442749999813,261.999201400002,265.995682900015,269.3294245,14,9,L2_H0_S1,L1_H1_S2
1,1.30232509999769,265.995682900015,269.995430300012,273.297361100005,9,34,L1_H1_S2,L3_H1_S2
2,1.06683890000568,269.995430300012,274.000429200009,277.065387500013,34,20,L3_H1_S2,L2_H1_S1
2,1.05001570002059,274.000429200009,277.99921780001,281.049166600016,20,3,L2_H1_S1,L1_H0_S2
1,1.17063780000899,277.99921780001,281.999661600014,285.169387300004,3,23,L1_H0_S2,L2_H1_S3
2,1.01861880000797,281.999661600014,285.999888199993,289.0173488,23,15,L2_H1_S3,L2_H0_S2
2,1.05053509998834,285.999888199993,290.00135050001,293.049405099999,15,22,L2_H0_S2,L2_H1_S2
1,1.01848669999163,290.00135050001,293.999425300019,297.017371499998,22,28,L2_H1_S2,L3_H0_S2
1,0.786269200005336,293.999425300019,297.999925800017,300.785351500002,28,16,L3_H0_S2,L2_H0_S2
2,0.746566599991638,297.999925800017,301.999305100006,304.745314100001,16,31,L2_H0_S2,L3_H1_S1
1,1.12238399998751,301.999305100006,305.999884499994,309.121224500006,31,24,L3_H1_S1,L2_H1_S3
1,0.834461599995848,305.999884499994,310.000320899999,312.83321360001,24,36,L2_H1_S3,L3_H1_S3
1,1.07023879999178,310.000320899999,313.995374699996,317.0652252,36,6,L3_H1_S3,L1_H0_S3
2,1.04618569999002,313.995374699996,317.995469599991,321.041291500005,6,33,L1_H0_S3,L3_H1_S2
0,NaN,317.995469599991,321.995169200003,1.49658209999325,33,39,L3_H1_S2,
0,NaN,321.995169200003,325.998833799997,1.49251189999632,39,40,,
0,NaN,325.998833799997,330.000390200003,1.49360189997242,40,37,,
1,1.20231550000608,330.000390200003,333.999241300015,337.201103300002,37,29,,L3_H0_S3
1,1.24213639998925,333.999241300015,337.999789299996,341.241063699999,29,1,L3_H0_S3,L1_H0_S1
1,1.24240930000087,337.999789299996,341.999191700015,345.241149300011,1,4,L1_H0_S1,L1_H0_S2
2,0.930215700005647,341.999191700015,345.999994700018,348.929175099998,4,32,L1_H0_S2,L3_H1_S1
0,NaN,345.999994700018,349.999601299991,1.49361109998426,32,43,L3_H1_S1,
