preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,1.46453309990466,9.99883939989377,13.997789499932,17.461674299906,5,24,L1_H0_S3,L2_H1_S3
0,NaN,13.997789499932,17.9972529999213,1.49496969999745,24,37,L2_H1_S3,
0,NaN,17.9972529999213,21.9979777999688,1.49320179992355,37,11,,L1_H1_S3
0,NaN,21.9979777999688,25.9957062999019,1.49622919992544,11,16,L1_H1_S3,L2_H0_S2
0,NaN,25.9957062999019,29.995710899937,1.49639769992791,16,4,L2_H0_S2,L1_H0_S2
0,NaN,29.995710899937,33.9970301999711,1.49565980001353,4,33,L1_H0_S2,L3_H1_S2
0,NaN,33.9970301999711,37.9981310999719,1.49413999996614,33,8,L3_H1_S2,L1_H1_S1
0,NaN,37.9981310999719,41.9974076999351,1.49499110004399,8,42,L1_H1_S1,
1,1.32797189999837,41.9974076999351,45.9987559999572,49.3256660999032,42,26,,L3_H0_S1
0,NaN,45.9987559999572,49.9996291999705,1.49435669998638,26,27,L3_H0_S1,L3_H0_S2
0,NaN,49.9996291999705,53.9972006999888,1.49422999995295,27,40,L3_H0_S2,
0,NaN,53.9972006999888,57.9977446999401,1.49396930006333,40,22,,L2_H1_S2
2,1.40770550002344,57.9977446999401,61.9978528999491,65.4054649999598,22,20,L2_H1_S2,L2_H1_S1
0,NaN,61.9978528999491,65.9979745999444,1.49386350007262,20,28,L2_H1_S1,L3_H0_S2
2,1.34396680002101,65.9979745999444,69.9997866000049,73.3414841999765,28,10,L3_H0_S2,L1_H1_S2
0,NaN,69.9997866000049,73.9981902999571,1.49442400003318,10,15,L1_H1_S2,L2_H0_S2
0,NaN,73.9981902999571,77.995790099958,1.49629019992426,15,41,L2_H0_S2,
0,NaN,77.995790099958,81.9953785999678,1.49645660002716,41,39,,
0,NaN,81.9953785999678,85.9953693998978,1.49461940000765,39,14,,L2_H0_S1
0,NaN,85.9953693998978,89.9997569998959,1.49337420007214,14,19,L2_H0_S1,L2_H1_S1
0,NaN,89.9997569998959,93.9993781999219,1.49395719997119,19,34,L2_H1_S1,L3_H1_S2
0,NaN,93.9993781999219,97.9968288999517,1.49451250000857,34,43,L3_H1_S2,
0,NaN,97.9968288999517,101.997760199942,1.49438089993782,43,3,,L1_H0_S2
0,NaN,101.997760199942,105.996914099902,1.49415129993577,3,38,L1_H0_S2,
0,NaN,105.996914099902,109.999923399999,1.49469309998676,38,31,,L3_H1_S1
0,NaN,109.999923399999,113.997859099996,1.49411359999795,31,29,L3_H1_S1,L3_H0_S3
0,NaN,113.997859099996,117.997806099942,1.49399570003152,29,12,L3_H0_S3,L1_H1_S3
0,NaN,117.997806099942,121.997904599993,1.49420760001522,12,23,L1_H1_S3,L2_H1_S3
0,NaN,121.997904599993,125.997887099977,1.4966094000265,23,6,L2_H1_S3,L1_H0_S3
0,NaN,125.997887099977,129.995807899977,1.49620299995877,6,7,L1_H0_S3,L1_H1_S1
0,NaN,129.995807899977,133.995337700006,1.49614149995614,7,25,L1_H1_S1,L3_H0_S1
0,NaN,133.995337700006,137.997670799959,1.49330930004362,25,1,L3_H0_S1,L1_H0_S1
0,NaN,137.997670799959,141.997894199914,1.49405300000217,1,17,L1_H0_S1,L2_H0_S3
0,NaN,141.997894199914,145.997867199942,1.49465320003219,17,13,L2_H0_S3,L2_H0_S1
0,NaN,145.997867199942,149.999944199924,1.49446860002354,13,21,L2_H0_S1,L2_H1_S2
0,NaN,149.999944199924,153.998566999915,1.49440540000796,21,9,L2_H1_S2,L1_H1_S2
0,NaN,153.998566999915,157.997614299995,1.49346060003154,9,32,L1_H1_S2,L3_H1_S1
0,NaN,157.997614299995,161.998446099926,1.49435930000618,32,30,L3_H1_S1,L3_H0_S3
0,NaN,161.998446099926,165.997819299926,1.49405579990707,30,36,L3_H0_S3,L3_H1_S3
0,NaN,165.997819299926,169.999601099989,1.49367080000229,36,35,L3_H1_S3,L3_H1_S3
0,NaN,169.999601099989,173.998099699966,1.49438699998427,35,2,L3_H1_S3,L1_H0_S1
0,NaN,173.998099699966,177.995258599985,1.49631769990083,2,18,L1_H0_S1,L2_H0_S3
2,1.12950419995468,177.995258599985,181.995331499958,185.124915299937,18,20,L2_H0_S3,L2_H1_S1
0,NaN,181.995331499958,185.995650999947,1.49637489998713,20,22,L2_H1_S1,L2_H1_S2
0,NaN,185.995650999947,190.000229600002,1.49468620005064,22,24,L2_H1_S2,L2_H1_S3
0,NaN,190.000229600002,193.998133899993,1.49408770003356,24,15,L2_H1_S3,L2_H0_S2
0,NaN,193.998133899993,197.997610299964,1.4942687000148,15,31,L2_H0_S2,L3_H1_S1
0,NaN,197.997610299964,201.998120500008,1.49420080007985,31,21,L3_H1_S1,L2_H1_S2
0,NaN,201.998120500008,205.998230399913,1.49420700001065,21,26,L2_H1_S2,L3_H0_S1
1,1.34361380001064,205.998230399913,209.999799199984,213.340900899959,26,6,L3_H0_S1,L1_H0_S3
0,NaN,209.999799199984,213.998694799957,1.49408179998863,6,12,L1_H0_S3,L1_H1_S3
