preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.669149499968626,10.0099862000206,14.0100024000276,16.6790941000218,2,31,L1_H0_S1,L3_H1_S1
0,NaN,14.0100024000276,18.009932099958,1.48176040011458,31,39,L3_H1_S1,
2,0.909126400016248,18.009932099958,22.0100497000385,24.9191614000592,39,1,,L1_H0_S1
1,0.989119100035168,22.0100497000385,26.0100821000524,28.9991323000286,1,13,L1_H0_S1,L2_H0_S1
1,0.780882799997926,26.0100821000524,30.0101272000466,32.7909571999917,13,22,L2_H0_S1,L2_H1_S2
2,0.604820900014602,30.0101272000466,34.0101205999963,36.6149582000216,22,30,L2_H1_S2,L3_H0_S3
0,NaN,34.0101205999963,38.010119899991,1.48160509997979,30,42,L3_H0_S3,
1,0.684786799945869,38.010119899991,42.0102084999671,44.6950241000159,42,3,,L1_H0_S2
1,0.772673600004055,42.0102084999671,46.0102674000664,48.782966800034,3,5,L1_H0_S2,L1_H0_S3
2,0.820688700070605,46.0102674000664,50.0102443000069,52.8309419000288,5,35,L1_H0_S3,L3_H1_S3
1,0.956682099960744,50.0102443000069,54.0103422000539,56.9669433999807,35,11,L3_H1_S3,L1_H1_S3
2,0.884629699983634,54.0103422000539,58.0103348999983,60.8949432000518,11,27,L1_H1_S3,L3_H0_S2
1,0.556525900028646,58.0103348999983,62.010334999999,64.5668884000042,27,32,L3_H0_S2,L3_H1_S1
2,0.644500599941239,62.010334999999,66.0103843000252,68.6549019999802,32,24,L3_H1_S1,L2_H1_S3
1,0.924524300033227,66.0103843000252,70.0104169000406,72.9348870000103,24,10,L2_H1_S3,L1_H1_S2
2,0.684372399933636,70.0104169000406,74.0104805000592,76.6947935000062,10,21,L1_H1_S2,L2_H1_S2
1,0.684383800020441,74.0104805000592,78.0104751000181,80.6949057000456,21,8,L2_H1_S2,L1_H1_S1
2,0.812396500026807,78.0104751000181,82.0105708000483,84.8229048000649,8,33,L1_H1_S1,L3_H1_S2
1,0.516316299908794,82.0105708000483,86.010592799983,88.5268591999775,33,20,L3_H1_S2,L2_H1_S1
0,NaN,86.010592799983,90.0106129000196,1.48113660002127,20,43,L2_H1_S1,
0,NaN,90.0106129000196,94.0106903000269,1.48112579993904,43,38,,
0,NaN,94.0106903000269,98.0106929000467,1.48109400004614,38,17,,L2_H0_S3
2,0.556097300024703,98.0106929000467,102.010730699985,104.566763399984,17,28,L2_H0_S3,L3_H0_S2
2,1.09980059997179,102.010730699985,106.010696999962,109.11049500003,28,29,L3_H0_S2,L3_H0_S3
1,1.15597620001063,106.010696999962,110.010798000032,113.166712000035,29,26,L3_H0_S3,L3_H0_S1
2,0.715914800064638,110.010798000032,114.010831400054,116.726676300052,26,14,L3_H0_S1,L2_H0_S1
1,0.715880000032485,114.010831400054,118.010867499979,120.726693300065,14,25,L2_H0_S1,L3_H0_S1
2,0.771923399996012,118.010867499979,122.01088810002,124.782724700053,25,23,L3_H0_S1,L2_H1_S3
2,0.627829700009897,122.01088810002,126.010901100002,128.638675500057,23,36,L2_H1_S3,L3_H1_S3
0,NaN,126.010901100002,130.011013900046,1.48080539994407,36,41,L3_H1_S3,
1,0.587636300013401,130.011013900046,134.011084199999,136.598589500063,41,6,,L1_H0_S3
2,0.787641900009476,134.011084199999,138.011103800032,140.79860650003,6,40,L1_H0_S3,
1,0.667498899972998,138.011103800032,142.011155999964,144.678539299988,40,9,,L1_H1_S2
0,NaN,142.011155999964,146.011090000044,1.48063250002451,9,37,L1_H1_S2,
2,0.851490100030787,146.011090000044,150.01121440006,152.862554499996,37,15,,L2_H0_S2
2,0.659228799981065,150.01121440006,154.011240700027,156.670327199972,15,12,L2_H0_S2,L1_H1_S3
2,0.731257700012065,154.011240700027,158.011283600004,160.742389200022,12,19,L1_H1_S3,L2_H1_S1
