preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.697815799998352,10.0111107999983,14.0110756999929,16.7088230999943,7,34,L1_H1_S1,L3_H1_S2
0,NaN,14.0110756999929,18.0111790999945,1.48068780000904,34,40,L3_H1_S2,
1,0.890637400007108,18.0111790999945,22.0111749999924,24.8850233000121,40,6,,L1_H0_S3
2,0.86654719998478,22.0111749999924,26.0111509999842,28.8609712999896,6,33,L1_H0_S3,L3_H1_S2
1,0.954470199998468,26.0111509999842,30.0112554999941,32.9489270999911,33,1,L3_H1_S2,L1_H0_S1
1,1.18567119998625,30.0112554999941,34.0113751000026,37.1969173999969,1,13,L1_H0_S1,L2_H0_S1
2,1.11371120001422,34.0113751000026,38.0113522000029,41.1249249000102,13,19,L2_H0_S1,L2_H1_S1
1,1.31363170000259,38.0113522000029,42.0113871000067,45.3248773000087,19,17,L2_H1_S1,L2_H0_S3
2,1.26548549998552,42.0113871000067,46.0114216000075,49.2767645999847,17,22,L2_H0_S3,L2_H1_S2
1,1.07340829999885,46.0114216000075,50.0114527000114,53.0847221000004,22,21,L2_H1_S2,L2_H1_S2
1,1.23344570002519,50.0114527000114,54.011462399998,57.2447957000113,21,10,L2_H1_S2,L1_H1_S2
2,1.0572519999987,54.011462399998,58.0115413999883,61.0686332999903,10,25,L1_H1_S2,L3_H0_S1
2,1.04140950000146,58.0115413999883,62.0115801999928,65.0528271000076,25,29,L3_H0_S1,L3_H0_S3
1,0.865214199991897,62.0115801999928,66.0115874999901,68.876783899992,29,14,L3_H0_S3,L2_H0_S1
2,1.1291540999955,66.0115874999901,70.0116409999901,73.1406972999976,14,27,L2_H0_S1,L3_H0_S2
1,0.849902400019346,70.0116409999901,73.9948424999893,76.8447298000101,27,8,L3_H0_S2,L1_H1_S1
1,0.993753899994772,73.9948424999893,78.01162569999,80.9886139000009,8,2,L1_H1_S1,L1_H0_S1
1,0.953859300003387,78.01162569999,81.9949153999914,84.948753100005,2,20,L1_H0_S1,L2_H1_S1
0,NaN,81.9949153999914,86.0117899999896,1.48010479999357,20,37,L2_H1_S1,
1,1.07289060001494,86.0117899999896,90.011754600011,93.0845514000102,37,9,,L1_H1_S2
