preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
0,NaN,9.99963769997703,13.9996402999968,1.49259219999658,38,17,,L2_H0_S3
2,0.90299280002364,13.9996402999968,17.9997126999951,20.9026384000026,17,25,L2_H0_S3,L3_H0_S1
0,NaN,17.9997126999951,21.9997118999891,1.49201050002011,25,43,L3_H0_S1,
2,0.870836699992651,21.9997118999891,25.9997876999842,28.8705499999924,43,26,,L3_H0_S1
1,0.950900700001512,25.9997876999842,29.9997707000002,32.9506500999851,26,36,L3_H0_S1,L3_H1_S3
1,1.11092969999299,29.9997707000002,33.999803099985,37.1107062999799,36,1,L3_H1_S3,L1_H0_S1
2,1.07881390000694,33.999803099985,37.99982919998,41.0785991000012,1,31,L1_H0_S1,L3_H1_S1
1,1.00672889998532,37.99982919998,41.9999021999829,45.0065486999811,31,15,L3_H1_S1,L2_H0_S2
1,1.07071319999523,41.9999021999829,45.9998704000027,49.0705929999822,15,11,L2_H0_S2,L1_H1_S3
2,0.998636000003899,45.9998704000027,49.9999790999864,52.9986100999813,11,30,L1_H1_S3,L3_H0_S3
1,1.30265689999214,49.9999790999864,53.999973900005,57.3026024999854,30,8,L3_H0_S3,L1_H1_S1
1,1.10245780000696,53.999973900005,58.0000220999937,61.1024381000025,8,4,L1_H1_S1,L1_H0_S2
2,1.18244149998645,58.0000220999937,62.0000381999998,65.182456199982,4,16,L1_H0_S2,L2_H0_S2
2,1.37435450000339,62.0000381999998,66.0001147000003,69.3744010999799,16,21,L2_H0_S2,L2_H1_S2
1,0.822389700013446,66.0001147000003,70.0001076000044,72.8224721000006,21,12,L2_H1_S2,L1_H1_S3
2,0.910255900002085,70.0001076000044,74.0001159999811,76.9103683999856,12,19,L1_H1_S3,L2_H1_S1
0,NaN,74.0001159999811,78.0001712999947,1.49160279997159,19,42,L2_H1_S1,
2,0.886276300007012,78.0001712999947,82.000194799999,84.8864650999894,42,29,,L3_H0_S3
1,0.862099999998463,82.000194799999,86.000283100002,88.8623619999853,29,6,L3_H0_S3,L1_H0_S3
2,0.894157900009304,86.000283100002,90.0003047999926,92.8943787000026,6,20,L1_H0_S3,L2_H1_S1
2,0.750079699995695,90.0003047999926,94.0002884999849,96.7503650999861,20,14,L2_H1_S1,L2_H0_S1
2,0.821969400014495,94.0002884999849,98.0003858999989,100.822292600002,14,35,L2_H0_S1,L3_H1_S3
0,NaN,98.0003858999989,102.000373699993,1.49131630000193,35,40,L3_H1_S3,
1,0.829901999997674,102.000373699993,106.000385799998,108.830286299984,40,2,,L1_H0_S1
2,1.14186759997392,106.000385799998,110.000445099984,113.142288499977,2,33,L1_H0_S1,L3_H1_S2
1,0.981789399986155,110.000445099984,114.000519499998,116.98230839998,33,18,L3_H1_S2,L2_H0_S3
1,0.925784599996405,114.000519499998,118.000511499995,120.926290299976,18,9,L2_H0_S3,L1_H1_S2
0,NaN,118.000511499995,122.000510699989,1.49113340000622,9,41,L1_H1_S2,
2,0.813624900009017,122.000510699989,126.000579799991,128.814177399996,41,24,,L2_H1_S3
1,0.869574600015767,126.000579799991,130.00065479998,132.8701611,24,32,L2_H1_S3,L3_H1_S1
2,0.901602099998854,130.00065479998,134.000644999993,136.902220699994,32,13,L3_H1_S1,L2_H0_S1
