preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.59566199999972,10.0104659999997,14.0105397000007,16.6061425999997,9,22,L1_H1_S2,L2_H1_S2
0,NaN,14.0105397000007,18.0106063999992,1.48113100000046,22,7,L2_H1_S2,L1_H1_S1
2,0.619347200001357,18.0106063999992,22.0106629000002,24.6300293000004,7,4,L1_H1_S1,L1_H0_S2
0,NaN,22.0106629000002,26.0106890999996,1.48107419999906,4,41,L1_H0_S2,
0,NaN,26.0106890999996,30.0107336000001,1.48106009999901,41,20,,L2_H1_S1
2,0.859376399999746,30.0107336000001,34.0107674999999,36.8701039999996,20,33,L2_H1_S1,L3_H1_S2
0,NaN,34.0107674999999,38.0107695999995,1.48094459999993,33,11,L3_H1_S2,L1_H1_S3
2,0.707350200000292,38.0107695999995,42.0109549999997,44.7181975000003,11,32,L1_H1_S3,L3_H1_S1
0,NaN,42.0109549999997,46.0110303999991,1.48080200000004,32,3,L3_H1_S1,L1_H0_S2
0,NaN,46.0110303999991,50.0110504000004,1.48068320000129,3,39,L1_H0_S2,
2,0.730988999999681,50.0110504000004,54.0111388999994,56.7419575000004,39,34,,L3_H1_S2
0,NaN,54.0111388999994,58.0111125999993,1.48070390000066,34,5,L3_H1_S2,L1_H0_S3
2,0.52283339999849,58.0111125999993,62.0111541000006,64.5339007999992,5,28,L1_H0_S3,L3_H0_S2
0,NaN,62.0111541000006,66.0112607999999,1.48062740000023,28,1,L3_H0_S2,L1_H0_S1
1,0.746971700000358,66.0112607999999,70.0113301000001,72.7581386000002,1,16,L1_H0_S1,L2_H0_S2
0,NaN,70.0113301000001,74.0113583999992,1.48051119999946,16,8,L2_H0_S2,L1_H1_S1
2,0.610919500000819,74.0113583999992,78.0114147000004,80.6221860000005,8,30,L1_H1_S1,L3_H0_S3
0,NaN,78.0114147000004,82.0113481999997,1.49708479999936,30,6,L3_H0_S3,L1_H0_S3
2,0.587400300000809,82.0113481999997,86.0113987999994,88.5820764,6,35,L1_H0_S3,L3_H1_S3
0,NaN,86.0113987999994,90.0114515999994,1.49699829999918,35,25,L3_H1_S3,L3_H0_S1
2,0.458675800000492,90.0114515999994,94.0116013999996,96.4701322000001,25,19,L3_H0_S1,L2_H1_S1
0,NaN,94.0116013999996,98.0116526999991,1.48020320000069,19,2,L2_H1_S1,L1_H0_S1
0,NaN,98.0116526999991,102.011667799999,1.4801238,2,37,L1_H0_S1,
0,NaN,102.011667799999,106.011694299999,1.48009490000004,37,43,,
2,0.642238299999008,106.011694299999,110.011801000001,112.653959699999,43,10,,L1_H1_S2
0,NaN,110.011801000001,114.0118482,1.48000599999978,10,24,L1_H1_S2,L2_H1_S3
1,0.491073299999698,114.0118482,118.011896599999,120.486163899999,24,15,L2_H1_S3,L2_H0_S2
0,NaN,118.011896599999,122.011949,1.49656400000094,15,29,L2_H0_S2,L3_H0_S3
2,0.522874700000102,122.011949,126.0119454,128.5180695,29,31,L3_H0_S3,L3_H1_S1
0,NaN,126.0119454,130.012122930684,1.49650159999874,31,21,L3_H1_S1,L2_H1_S2
2,0.530776699999478,130.012122930684,133.995272599999,136.526055799999,21,14,L2_H1_S2,L2_H0_S1
0,NaN,133.995272599999,137.995346199999,1.49640689999978,14,26,L2_H0_S1,L3_H0_S1
2,0.602685900001234,137.995346199999,141.995372400001,144.598077000001,26,12,L3_H0_S1,L1_H1_S3
0,NaN,141.995372400001,146.012243499999,1.49625480000032,12,18,L1_H1_S3,L2_H0_S3
2,0.546613099999377,146.012243499999,150.0122954,152.5421035,18,17,L2_H0_S3,L2_H0_S3
0,NaN,150.0122954,153.9955541,1.49616649999916,17,42,L2_H0_S3,
0,NaN,153.9955541,158.012376500001,1.49611829999958,42,13,,L2_H0_S1
0,NaN,158.012376500001,161.9956501,1.49608600000101,13,38,L2_H0_S1,
2,0.570293000000675,161.9956501,166.0124848,168.565978500001,38,36,,L3_H1_S3
0,NaN,166.0124848,169.995749199999,1.49598820000028,36,40,L3_H1_S3,
0,NaN,169.995749199999,174.012569299999,1.49591539999892,40,23,,L2_H1_S3
2,0.546167200000127,174.012569299999,178.012639099999,180.541998500001,23,27,L2_H1_S3,L3_H0_S2
0,NaN,178.012639099999,181.995864099999,1.49587020000035,27,5,L3_H0_S2,L1_H0_S3
2,0.530111399999441,181.995864099999,185.995913700001,188.5260177,5,27,L1_H0_S3,L3_H0_S2
0,NaN,185.995913700001,189.9959616,1.49575060000097,27,17,L3_H0_S2,L2_H0_S3
1,0.521987000000081,189.9959616,193.996046,196.5180157,17,7,L2_H0_S3,L1_H1_S1
0,NaN,193.996046,197.9960926,1.49563200000011,7,22,L1_H1_S1,L2_H1_S2
1,0.577716100000544,197.9960926,201.9961253,204.5738434,22,35,L2_H1_S2,L3_H1_S3
0,NaN,201.9961253,205.996174399999,1.4955413000007,35,37,L3_H1_S3,
0,NaN,205.996174399999,209.996241299999,1.49546519999967,37,20,,L2_H1_S1
1,0.833576600000015,209.996241299999,213.996274699999,216.829924600001,20,19,L2_H1_S1,L2_H1_S1
0,NaN,213.996274699999,217.9963393,1.49538629999915,19,43,L2_H1_S1,
0,NaN,217.9963393,221.996388899999,1.4953289999994,43,23,,L2_H1_S3
2,0.505554400000619,221.996388899999,225.9964396,228.5019753,23,9,L2_H1_S3,L1_H1_S2
0,NaN,225.9964396,229.9964865,1.49525790000007,9,1,L1_H1_S2,L1_H0_S1
1,0.625498000001244,229.9964865,233.9964989,236.6220128,1,36,L1_H0_S1,L3_H1_S3
0,NaN,233.9964989,237.996538199999,1.49515340000107,36,15,L3_H1_S3,L2_H0_S2
2,0.88139769999907,237.996538199999,241.9966004,244.877983599999,15,6,L2_H0_S2,L1_H0_S3
0,NaN,241.9966004,245.996679399999,1.49503710000135,6,3,L1_H0_S3,L1_H0_S2
0,NaN,245.996679399999,249.9967275,1.49501919999966,3,39,L1_H0_S2,
2,0.561178800000562,249.9967275,253.996778799999,256.5579382,39,16,,L2_H0_S2
0,NaN,253.996778799999,257.996826099999,1.49490780000087,16,25,L2_H0_S2,L3_H0_S1
2,0.617159299999912,257.996826099999,261.9968799,264.614019000001,25,8,L3_H0_S1,L1_H1_S1
0,NaN,261.9968799,265.9969186,1.49480910000057,8,38,L1_H1_S1,
0,NaN,265.9969186,269.9970648,1.49475840000014,38,26,,L3_H0_S1
2,0.640811499999472,269.9970648,273.997109399999,276.6378534,26,2,L3_H0_S1,L1_H0_S1
0,NaN,273.997109399999,277.997098,1.49465339999915,2,18,L1_H0_S1,L2_H0_S3
1,0.648852000000261,277.997098,281.9971081,284.6459275,18,34,L2_H0_S3,L3_H1_S2
0,NaN,281.9971081,285.9971393,1.49458460000096,34,14,L3_H1_S2,L2_H0_S1
2,0.688776000000871,285.9971393,289.9971859,292.6859511,14,33,L2_H0_S1,L3_H1_S2
0,NaN,289.9971859,293.9972604,1.49444210000001,33,13,L3_H1_S2,L2_H0_S1
0,NaN,293.9972604,297.997320099999,1.49438920000102,13,42,L2_H0_S1,
2,0.576466200000141,297.997320099999,301.997353299999,304.5738196,42,31,,L3_H1_S1
0,NaN,301.997353299999,305.9974181,1.4942587000005,31,4,L3_H1_S1,L1_H0_S2
2,0.688487200000964,305.9974181,309.997462199999,312.6859356,4,24,L1_H0_S2,L2_H1_S3
0,NaN,309.997462199999,313.997514999999,1.49419940000007,24,40,L2_H1_S3,
0,NaN,313.997514999999,317.9975495,1.49417859999994,40,32,,L3_H1_S1
1,0.528206499999214,317.9975495,321.9976136,324.525802599999,32,11,L3_H1_S1,L1_H1_S3
0,NaN,321.9976136,325.997666199999,1.49409650000052,11,30,L1_H1_S3,L3_H0_S3
2,0.576019100000849,325.997666199999,329.9977129,332.573719,30,28,L3_H0_S3,L3_H0_S2
0,NaN,329.9977129,333.9977241,1.4940033999992,28,12,L3_H0_S2,L1_H1_S3
2,0.560023399999409,333.9977241,337.997776799999,340.557789799999,12,10,L1_H1_S3,L1_H1_S2
0,NaN,337.997776799999,341.997825,1.49385900000016,10,29,L1_H1_S2,L3_H0_S3
0,NaN,341.997825,345.997907999999,1.49380860000019,29,41,L3_H0_S3,
1,0.711823999999979,345.997907999999,349.997955999999,352.7097639,41,21,,L2_H1_S2
