preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.857645999989472,9.99788549996447,13.9991026000353,16.8546640999848,13,32,L2_H0_S1,L3_H1_S1
1,0.659476400003769,13.9991026000353,17.995578299975,20.6546813000459,32,4,L3_H1_S1,L1_H0_S2
1,0.835444199969061,17.995578299975,21.9958107999992,24.8306639000075,4,20,L1_H0_S2,L2_H1_S1
1,0.883604399976321,21.9958107999992,25.9956388999708,28.8787355000386,20,3,L2_H1_S1,L1_H0_S2
2,0.657445200020447,25.9956388999708,29.9976783000166,32.6547145000659,3,14,L1_H0_S2,L2_H0_S1
1,0.705653100041673,29.9976783000166,33.9997820999706,36.7026581000537,14,27,L2_H0_S1,L3_H0_S2
1,0.785513699986041,33.9997820999706,37.9979509999976,40.7827501000138,27,7,L3_H0_S2,L1_H1_S1
0,NaN,37.9979509999976,41.9969400999835,1.49497859994881,7,38,L1_H1_S1,
2,1.19353379996028,41.9969400999835,45.9976905999938,49.1907048999565,38,26,,L3_H0_S1
2,0.9374392000027,45.9976905999938,49.9980202000588,52.9346809999552,26,8,L3_H0_S1,L1_H1_S1
1,0.993664099951275,49.9980202000588,53.9987245000666,56.9905972999986,8,22,L1_H1_S1,L2_H1_S2
2,0.841385400039144,53.9987245000666,57.9976255999645,60.8386739999987,22,21,L2_H1_S2,L2_H1_S2
1,0.649396799970418,57.9976255999645,61.9976028000237,64.6466458999785,21,18,L2_H1_S2,L2_H0_S3
1,1.04169119999278,61.9976028000237,65.9979475999717,69.0387546999846,18,16,L2_H0_S3,L2_H0_S2
2,0.651650999905542,65.9979475999717,69.9962369999848,72.6467510999646,16,36,L2_H0_S2,L3_H1_S3
0,NaN,69.9962369999848,73.99552830006,1.4965891999891,36,6,L3_H1_S3,L1_H0_S3
2,0.753427100018598,73.99552830006,77.9956483000424,80.7507372000255,6,11,L1_H0_S3,L1_H1_S3
0,NaN,77.9956483000424,81.997041100054,1.49494250002317,11,37,L1_H1_S3,
2,0.713708100025542,81.997041100054,85.9977171999635,88.7106700000586,37,23,,L2_H1_S3
1,0.897426299983636,85.9977171999635,89.9980081999674,92.8946456999984,23,9,L2_H1_S3,L1_H1_S2
1,1.35361200000625,89.9980081999674,93.9993111999938,97.3506483000237,9,19,L1_H1_S2,L2_H1_S1
1,0.809261000016704,93.9993111999938,97.9977210999932,100.80666240002,19,24,L2_H1_S1,L2_H1_S3
1,0.8094389999751,97.9977210999932,101.997954900027,104.806660700007,24,2,L2_H1_S3,L1_H0_S1
2,0.721600500051863,101.997954900027,105.997634500032,108.71865090006,2,1,L1_H0_S1,L1_H0_S1
2,1.33677180006634,105.997634500032,109.997472699964,113.334656200022,1,39,L1_H0_S1,
1,1.16174649994355,109.997472699964,113.99897429999,117.158772900002,39,5,,L1_H0_S3
2,0.899445499991998,113.99897429999,117.997715899954,120.894656099961,5,33,L1_H0_S3,L3_H1_S2
2,0.875671799993142,117.997715899954,121.995807699976,124.870762699982,33,17,L3_H1_S2,L2_H0_S3
2,0.635395499994047,121.995807699976,125.995890100021,128.630598200019,17,35,L2_H0_S3,L3_H1_S3
2,0.457020899979398,125.995890100021,129.997722300002,132.454534800025,35,43,L3_H1_S3,
1,0.937673000036739,129.997722300002,133.99831960001,136.934602900059,43,31,,L3_H1_S1
2,1.20932939997874,133.99831960001,137.997803900042,141.206700199982,31,34,L3_H1_S1,L3_H1_S2
1,1.44156780000776,137.997803900042,141.997847100021,145.438779999968,34,28,L3_H1_S2,L3_H0_S2
1,1.3378861999372,141.997847100021,145.996916000033,149.334682899993,28,41,L3_H0_S2,
2,0.625506100011989,145.996916000033,149.998413300025,152.622756700031,41,29,,L3_H0_S3
2,0.905968100065365,149.998413300025,153.998201100039,156.90277070005,29,10,L3_H0_S3,L1_H1_S2
1,1.00941930001136,153.998201100039,157.997813499998,161.006688600057,10,12,L1_H1_S2,L1_H1_S3
0,NaN,157.997813499998,161.997027200065,1.49496949999593,12,40,L1_H1_S3,
1,1.08148719999008,161.997027200065,165.997952300007,169.078609699965,40,25,,L3_H0_S1
1,1.04351490002591,165.997952300007,169.995663600042,173.038743200013,25,42,L3_H0_S1,
0,NaN,169.995663600042,173.995634500054,1.49679999996442,42,30,,L3_H0_S3
2,1.33951140008867,173.995634500054,177.995793299982,181.334676000057,30,15,L3_H0_S3,L2_H0_S2
1,0.761576300021261,177.995793299982,181.998068599962,184.758711299975,15,4,L2_H0_S2,L1_H0_S2
1,0.84137549996376,181.998068599962,185.998264200054,188.838760499959,4,30,L1_H0_S2,L3_H0_S3
1,1.00941619998775,185.998264200054,189.998872400029,193.006683200016,30,16,L3_H0_S3,L2_H0_S2
2,0.561892700032331,189.998872400029,193.997984600021,196.55880670005,16,12,L2_H0_S2,L1_H1_S3
1,1.04950159997679,193.997984600021,197.997838699957,201.04669290001,12,31,L1_H1_S3,L3_H1_S1
2,0.825587800005451,197.997838699957,201.997622200055,204.822708399966,31,29,L3_H1_S1,L3_H0_S3
1,0.953958099940792,201.997622200055,205.998002200038,208.950922599994,29,28,L3_H0_S3,L3_H0_S2
2,0.83380409993697,205.998002200038,209.999618500005,212.830810699961,28,36,L3_H0_S2,L3_H1_S3
1,0.961650300072506,209.999618500005,213.998028100003,216.95858700003,36,7,L3_H1_S3,L1_H1_S1
0,NaN,213.998028100003,217.997073200066,1.49510640010703,7,41,L1_H1_S1,
1,0.843393399962224,217.997073200066,221.995578399976,224.83868809999,41,6,,L1_H0_S3
1,1.33158250001725,221.995578399976,225.995620300062,229.326714799972,6,2,L1_H0_S3,L1_H0_S1
0,NaN,225.995620300062,229.99592580006,1.4950159,2,40,L1_H0_S1,
2,0.873478300054558,229.99592580006,233.998001400032,236.870738100028,40,9,,L1_H1_S2
2,1.31334930006415,233.998001400032,237.99781630002,241.310670400038,9,19,L1_H1_S2,L2_H1_S1
2,0.841703500016592,237.99781630002,241.99770269997,244.838716699975,19,17,L2_H1_S1,L2_H0_S3
1,0.809740800061263,241.99770269997,245.998184800032,248.806740200031,17,26,L2_H0_S3,L3_H0_S1
1,1.12173099990468,245.998184800032,249.99989029998,253.118757099961,26,1,L3_H0_S1,L1_H0_S1
1,0.978160500060767,249.99989029998,253.997666900046,256.974870500038,1,22,L1_H0_S1,L2_H1_S2
2,0.681566800107248,253.997666900046,257.998136500013,260.678793500061,22,21,L2_H1_S2,L2_H1_S2
2,1.32986200007144,257.998136500013,261.997931999969,265.326813100022,21,10,L2_H1_S2,L1_H1_S2
2,1.47305409994442,261.997931999969,265.997189300018,269.470749599976,10,38,L1_H1_S2,
0,NaN,265.997189300018,269.998621199979,1.49659859994426,38,42,,
2,0.85164370003622,269.998621199979,273.995793699985,276.846824400011,42,23,,L2_H1_S3
2,0.0836777000222355,273.995793699985,277.995658500004,280.078802700038,23,43,L2_H1_S3,
1,1.48975259996951,277.995658500004,281.998183100019,285.486748900032,43,8,,L1_H1_S1
0,NaN,281.998183100019,285.997067600023,1.49386449996382,8,37,L1_H1_S1,
2,1.26566049992107,285.997067600023,290.000528699951,293.262672199984,37,14,,L2_H0_S1
2,0.953671899973415,290.000528699951,293.997956700041,296.950803500018,14,35,L2_H0_S1,L3_H1_S3
1,1.06566480000038,293.997956700041,297.997770100017,301.06276780006,35,34,L3_H1_S3,L3_H1_S2
2,1.32192369992845,297.997770100017,301.997934099985,305.318764899974,34,32,L3_H1_S2,L3_H1_S1
0,NaN,301.997934099985,305.997832200024,1.49467719998211,32,33,L3_H1_S1,L3_H1_S2
1,1.20203039993066,305.997832200024,309.999237600015,313.198812999995,33,20,L3_H1_S2,L2_H1_S1
2,0.761633999994956,309.999237600015,313.997981299995,316.758843600051,20,15,L2_H1_S1,L2_H0_S2
1,1.15366509999149,313.997981299995,317.997783700004,321.150757699972,15,5,L2_H0_S2,L1_H0_S3
