preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,1.07325560000027,9.99846099999559,13.9979883000051,17.0707087000046,8,9,L1_H1_S1,L1_H1_S2
2,0.921358099993085,13.9979883000051,17.9977796000021,20.9187652999972,9,19,L1_H1_S2,L2_H1_S1
2,0.921223899989855,17.9977796000021,21.9980961999972,24.9186616999941,19,25,L2_H1_S1,L3_H0_S1
1,0.785608899997897,21.9980961999972,25.9983121999976,28.7827301999932,25,20,L3_H0_S1,L2_H1_S1
2,0.889716699995915,25.9983121999976,29.9976059000037,32.8867182999966,20,22,L2_H1_S1,L2_H1_S2
1,0.841347400011728,29.9976059000037,33.9978023000003,36.8388868000038,22,7,L2_H1_S2,L1_H1_S1
2,1.08903699999792,33.9978023000003,37.9978671999997,41.086751099996,7,5,L1_H1_S1,L1_H0_S3
0,NaN,37.9978671999997,41.9972691000003,1.49467580000055,5,40,L1_H0_S3,
0,NaN,41.9972691000003,45.9956982000003,1.49635429999034,40,43,,
2,0.859533099996042,45.9956982000003,49.9957931999961,52.8547878999962,43,27,,L3_H0_S2
1,0.849224100005813,49.9957931999961,53.9958382000041,56.8467530000053,27,21,L3_H0_S2,L2_H1_S2
1,0.873561600004905,53.9958382000041,57.9979701999982,60.8709063999995,21,11,L2_H1_S2,L1_H1_S3
2,0.857136799997534,57.9979701999982,61.9977084999991,64.8548356999963,11,23,L1_H1_S3,L2_H1_S3
1,0.841185700002825,61.9977084999991,65.9993798999931,68.838854200003,23,1,L2_H1_S3,L1_H0_S1
2,1.24971609999193,65.9993798999931,69.9976120999927,73.2467162999965,1,17,L1_H0_S1,L2_H0_S3
2,0.641041800001403,69.9976120999927,73.9976713999931,76.6385926999938,17,14,L2_H0_S3,L2_H0_S1
1,0.85756579998997,73.9976713999931,77.9976534000016,80.854852599994,14,18,L2_H0_S1,L2_H0_S3
2,0.769920499995351,77.9976534000016,81.9979312999931,84.7667979999969,18,35,L2_H0_S3,L3_H1_S3
0,NaN,81.9979312999931,85.9983011000004,1.49485540000023,35,37,L3_H1_S3,
0,NaN,85.9983011000004,89.9970503999939,1.49482969999372,37,38,,
2,0.859370099991793,89.9970503999939,93.9978089999931,96.8548738999962,38,2,,L1_H0_S1
1,0.915708500004257,93.9978089999931,97.9957168999972,100.910871300002,2,32,L1_H0_S1,L3_H1_S1
1,0.851594199993997,97.9957168999972,101.995487599997,104.846826199995,32,15,L3_H1_S1,L2_H0_S2
2,0.953897700004745,101.995487599997,105.999795900003,108.950848499997,15,10,L2_H0_S2,L1_H1_S2
0,NaN,105.999795900003,109.997180699997,1.49499750000541,10,42,L1_H1_S2,
2,0.961397399994894,109.997180699997,113.997771099996,116.958867499998,42,30,,L3_H0_S3
0,NaN,113.997771099996,117.997159199993,1.4949643999862,30,39,L3_H0_S3,
2,0.985895100006019,117.997159199993,121.997668700002,124.982921300005,39,26,,L3_H0_S1
1,0.841627200003131,121.997668700002,125.999574599991,128.838919200003,26,29,L3_H0_S1,L3_H0_S3
2,0.945728000006056,125.999574599991,129.997793499992,132.942979300002,29,31,L3_H0_S3,L3_H1_S1
0,NaN,129.997793499992,133.997217800003,1.49475440000242,31,41,L3_H1_S1,
2,1.02578940000967,133.997217800003,137.997928199999,141.022920300005,41,28,,L3_H0_S2
2,1.00954420000198,137.997928199999,141.997685499999,145.007022699996,28,3,L3_H0_S2,L1_H0_S2
2,0.915828799988958,141.997685499999,145.996102199992,148.910934899992,3,24,L1_H0_S2,L2_H1_S3
1,0.883492799999658,145.996102199992,149.995623800001,152.878763799992,24,34,L2_H1_S3,L3_H1_S2
1,0.83563950000098,149.995623800001,153.995716999998,156.830910200006,34,6,L3_H1_S2,L1_H0_S3
2,0.913492699997732,153.995716999998,157.9977392,160.910840299999,6,36,L1_H0_S3,L3_H1_S3
1,1.0173397000035,157.9977392,161.997656799998,165.014898900001,36,13,L3_H1_S3,L2_H0_S1
1,0.929912999999942,161.997656799998,165.999031899992,168.926875999998,13,16,L2_H0_S1,L2_H0_S2
1,0.953615300008096,165.999031899992,169.997724999994,172.950917900002,16,4,L2_H0_S2,L1_H0_S2
1,0.865749200005666,169.997724999994,173.9977488,176.862929199997,4,12,L1_H0_S2,L1_H1_S3
