preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.766314200009219,10.0082742000232,14.0083242000546,16.7746514000464,40,22,,L2_H1_S2
1,0.766267099999823,14.0083242000546,18.0084454000462,20.7747099000262,22,20,L2_H1_S2,L2_H1_S1
2,0.734305800055154,18.0084454000462,22.0084320000606,24.7427467000671,20,33,L2_H1_S1,L3_H1_S2
1,0.934291899902746,22.0084320000606,26.0084803000791,28.9427919000154,33,26,L3_H1_S2,L3_H0_S1
1,0.782216499908827,26.0084803000791,30.0085169000085,32.7907899999991,26,4,L3_H0_S1,L1_H0_S2
1,0.750146400067024,30.0085169000085,34.0085869000759,36.7587391000707,4,5,L1_H0_S2,L1_H0_S3
1,0.918199499952607,34.0085869000759,38.0086135000456,40.9268450000091,5,6,L1_H0_S3,L1_H0_S3
1,0.573967300006188,38.0086135000456,42.0087624000153,44.5826792001026,6,35,L1_H0_S3,L3_H1_S3
1,0.645940200076438,42.0087624000153,46.0088084000163,48.6547496001003,35,7,L3_H1_S3,L1_H1_S1
0,NaN,46.0088084000163,50.0087882000953,1.48292490001768,7,41,L1_H1_S1,
1,0.85382269998081,50.0087882000953,54.008841700037,56.862680100021,41,10,,L1_H1_S2
0,NaN,54.008841700037,58.0088930000784,1.48281379998662,10,42,L1_H1_S2,
1,0.965807999949902,58.0088930000784,62.0090208000038,64.9747635000385,42,17,,L2_H0_S3
0,NaN,62.0090208000038,66.0089951000409,1.48268090002239,17,37,L2_H0_S3,
1,1.00564950006083,66.0089951000409,70.009035199997,73.0147681001108,37,16,,L2_H0_S2
1,0.925594200030901,70.009035199997,74.009137300076,76.9347832000349,16,34,L2_H0_S2,L3_H1_S2
1,0.925421699997969,74.009137300076,78.0092228000285,80.9346355000744,34,12,L3_H1_S2,L1_H1_S3
1,1.09364059998188,78.0092228000285,82.0091862000991,85.1028356000315,12,27,L1_H1_S3,L3_H0_S2
0,NaN,82.0091862000991,86.0092336001107,1.48243380000349,27,38,L3_H0_S2,
1,1.12534639996011,86.0092336001107,90.0093179000542,93.1346666000318,38,15,,L2_H0_S2
1,0.653336000046693,90.0093179000542,94.0093845000956,96.6627104000654,15,18,L2_H0_S2,L2_H0_S3
2,0.973337700008415,94.0093845000956,98.0094211000251,100.982778700069,18,23,L2_H0_S3,L2_H1_S3
1,0.86125269997865,98.0094211000251,102.00946630002,104.870727600064,23,30,L2_H1_S3,L3_H0_S3
1,0.709188499953598,102.00946630002,106.009604900028,108.718721700017,30,14,L3_H0_S3,L2_H0_S1
1,1.35710380005185,106.009604900028,110.009572900017,113.366697100108,14,29,L2_H0_S1,L3_H0_S3
1,1.46103819995187,110.009572900017,114.009607700049,117.470665700035,29,28,L3_H0_S3,L3_H0_S2
1,0.845053399913013,114.009607700049,118.009731800063,120.854742199997,28,19,L3_H0_S2,L2_H1_S1
1,1.22904660005588,118.009731800063,122.00972490001,125.238786800066,19,24,L2_H1_S1,L2_H1_S3
1,0.924938200041652,122.00972490001,126.009771400015,128.934746300103,24,21,L2_H1_S3,L2_H1_S2
1,0.788928300025873,126.009771400015,130.009831800009,132.798768200097,21,2,L2_H1_S2,L1_H0_S1
1,0.796824299963191,130.009831800009,134.009862800012,136.806715000072,2,1,L1_H0_S1,L1_H0_S1
1,0.868665700079873,134.009862800012,138.009914000053,140.87862000009,1,36,L1_H0_S1,L3_H1_S3
1,1.02870500006247,138.009914000053,142.010046300013,145.038750800071,36,13,L3_H1_S3,L2_H0_S1
0,NaN,142.010046300013,146.010105599999,1.4816426000325,13,39,L2_H0_S1,
1,0.708636700059287,146.010105599999,150.010159200057,152.718727900065,39,3,,L1_H0_S2
1,0.820618700003251,150.010159200057,154.010202400037,156.830774200032,3,8,L1_H0_S2,L1_H1_S1
0,NaN,154.010202400037,158.010222600074,1.48152569995727,8,43,L1_H1_S1,
1,0.660457600024529,158.010222600074,162.010244600009,164.670716400025,43,9,,L1_H1_S2
1,0.732179500046186,162.010244600009,166.010381500004,168.742505400092,9,25,L1_H1_S2,L3_H0_S1
1,0.884280600002967,166.010381500004,170.01034430007,172.894645200111,25,11,L3_H0_S1,L1_H1_S3
1,0.804324500029907,170.01034430007,174.01046800008,176.814742800081,11,31,L1_H1_S3,L3_H1_S1
1,0.836166900000535,174.01046800008,178.010484300088,180.846680200077,31,32,L3_H1_S1,L3_H1_S1
1,0.97229950001929,178.010484300088,182.01051990001,184.982814200106,32,16,L3_H1_S1,L2_H0_S2
1,0.764255000045523,182.01051990001,186.010542100063,188.774842200102,16,1,L2_H0_S2,L1_H0_S1
1,0.884188700001687,186.010542100063,190.01059030008,192.894806800061,1,18,L1_H0_S1,L2_H0_S3
0,NaN,190.01059030008,194.010653800098,1.48101709992625,18,42,L2_H0_S3,
2,0.995974699966609,194.010653800098,198.010758100078,201.006703700055,42,24,,L2_H1_S3
1,0.731928799999878,198.010758100078,202.010812300025,204.742707700003,24,28,L2_H1_S3,L3_H0_S2
1,0.843925600056537,202.010812300025,206.010823100107,208.854752300074,28,6,L3_H0_S2,L1_H0_S3
1,0.731899500009604,206.010823100107,210.010855300003,212.742798000108,6,15,L1_H0_S3,L2_H0_S2
1,1.00385620002635,210.010855300003,214.011027400033,217.014789800043,15,11,L2_H0_S2,L1_H1_S3
1,0.739525699988008,214.011027400033,218.011082400102,220.750553200021,11,21,L1_H1_S3,L2_H1_S2
1,0.707606700016186,218.011082400102,222.011161000002,224.718661400024,21,8,L2_H1_S2,L1_H1_S1
1,0.799095600028522,222.011161000002,226.011259300052,228.810186400078,8,22,L1_H1_S1,L2_H1_S2
