preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.915367499997956,10.0005414999905,14.0011731999984,16.9144426999992,18,28,L2_H0_S3,L3_H0_S2
1,1.00324910000199,14.0011731999984,17.9996588999929,21.0025626999995,28,15,L3_H0_S2,L2_H0_S2
2,0.611445899994578,17.9996588999929,21.9992533999903,24.6105492999923,15,33,L2_H0_S2,L3_H1_S2
2,0.963142299995525,21.9992533999903,25.9991486999934,28.9623409999913,33,17,L3_H1_S2,L2_H0_S3
1,0.967413499995018,25.9991486999934,30.0008921999979,32.962417399991,17,22,L2_H0_S3,L2_H1_S2
2,0.967428100004327,30.0008921999979,33.9956204999908,36.9625061999977,22,4,L2_H1_S2,L1_H0_S2
1,0.871537800005171,33.9956204999908,37.9956662000041,40.8665381000028,4,34,L1_H0_S2,L3_H1_S2
0,NaN,37.9956662000041,41.998393300004,1.49356259999331,34,38,L3_H1_S2,
2,1.09099260000221,41.998393300004,45.99944829999,49.0905270999938,38,27,,L3_H0_S2
2,0.939344099999289,45.99944829999,50.0007945999969,52.9383528000035,27,36,L3_H0_S2,L3_H1_S3
2,1.19570369999565,50.0007945999969,54.0007921999932,57.1943749999919,36,29,L3_H1_S3,L3_H0_S3
0,NaN,54.0007921999932,57.9984125999908,1.4934246000048,29,42,L3_H0_S3,
0,NaN,57.9984125999908,61.9982920000039,1.49353039999551,42,43,,
0,NaN,61.9982920000039,65.9984135999985,1.4929356000066,43,41,,
1,0.827232299998286,65.9984135999985,70.0008545000019,72.8263769999903,41,6,,L1_H0_S3
1,1.13165500000468,70.0008545000019,74.0007454000006,77.1302921000024,6,20,L1_H0_S3,L2_H1_S1
2,0.803209099991363,74.0007454000006,77.9994322999992,80.8023343999957,20,13,L2_H1_S1,L2_H0_S1
1,0.887206300001708,77.9994322999992,81.9955092000018,84.8822959999961,13,8,L2_H0_S1,L1_H1_S1
1,1.03938960000232,81.9955092000018,85.9954553999996,89.0343012999947,8,19,L1_H1_S1,L2_H1_S1
2,1.02321440000378,85.9954553999996,89.995646299998,93.018173000004,19,5,L2_H1_S1,L1_H0_S3
1,0.859226600005059,89.995646299998,94.0007723000017,96.8582186999993,5,7,L1_H0_S3,L1_H1_S1
0,NaN,94.0007723000017,97.9984638000024,1.49345220001123,7,39,L1_H1_S1,
2,1.05104869999923,97.9984638000024,101.999273499998,105.050248400003,39,16,,L2_H0_S2
1,1.08321459998842,101.999273499998,105.999390099998,109.082244199992,16,11,L2_H0_S2,L1_H1_S3
2,0.859162400010973,105.999390099998,110.000777699999,112.858236500004,11,23,L1_H1_S3,L2_H1_S3
1,0.851052400001208,110.000777699999,114.000891899996,116.850104600002,23,9,L2_H1_S3,L1_H1_S2
2,0.922812799995882,114.000891899996,117.999372499995,120.922154699991,9,24,L1_H1_S2,L2_H1_S3
1,0.938947200003895,117.999372499995,121.999360300004,124.938162499995,24,12,L2_H1_S3,L1_H1_S3
2,1.21106750000035,121.999360300004,125.999142899993,129.210156599991,12,21,L1_H1_S3,L2_H1_S2
2,1.05095180000353,125.999142899993,130.001009300002,133.050045700002,21,26,L2_H1_S2,L3_H0_S1
2,0.77500379999401,130.001009300002,133.995722199994,136.770130299992,26,30,L3_H0_S1,L3_H0_S3
0,NaN,133.995722199994,137.995419300001,1.49662410000747,30,40,L3_H0_S3,
1,0.722929600000498,137.995419300001,141.995790999994,144.722079600004,40,31,,L3_H1_S1
2,0.698845400009304,141.995790999994,145.999299200004,148.698089700003,31,25,L3_H1_S1,L3_H0_S1
0,NaN,145.999299200004,150.000265099996,1.49249969999073,25,37,L3_H0_S1,
1,0.778946299993549,150.000265099996,154.000173399996,156.778028899993,37,14,,L2_H0_S1
2,1.03476840000076,154.000173399996,157.999186699992,161.034062999999,14,32,L2_H0_S1,L3_H1_S1
0,NaN,157.999186699992,161.999251799993,1.49251630000072,32,3,L3_H1_S1,L1_H0_S2
1,1.46661329999915,161.999251799993,165.999328699996,169.465918999995,3,1,L1_H0_S2,L1_H0_S1
1,1.33094359999814,165.999328699996,170.0012384,173.329993899999,1,10,L1_H0_S1,L1_H1_S2
0,NaN,170.0012384,174.000382999991,1.49265709999599,10,35,L1_H1_S2,L3_H1_S3
1,0.682537200002116,174.000382999991,177.999222500002,180.681896800001,35,2,L3_H1_S3,L1_H0_S1
0,NaN,177.999222500002,181.999410399992,1.49661930000002,2,6,L1_H0_S1,L1_H0_S3
0,NaN,181.999410399992,185.99526879999,1.49665039998945,6,40,L1_H0_S3,
2,0.694834800000535,185.99526879999,189.996060499994,192.689888099994,40,33,,L3_H1_S2
0,NaN,189.996060499994,193.998561699991,1.49352099999669,33,41,L3_H1_S2,
0,NaN,193.998561699991,197.999365099997,1.4924025000073,41,19,,L2_H1_S1
0,NaN,197.999365099997,201.999534699993,1.49229969999578,19,18,L2_H1_S1,L2_H0_S3
0,NaN,201.999534699993,205.998423199999,1.49202599999262,18,42,L2_H0_S3,
1,0.746668099993258,205.998423199999,210.001362900002,212.745783199993,42,13,,L2_H0_S1
0,NaN,210.001362900002,213.9985265,1.49356540000008,13,38,L2_H0_S1,
2,0.874282899996615,213.9985265,217.999333300002,220.8737827,38,3,,L1_H0_S2
1,0.834664599999087,217.999333300002,221.9993559,224.833757,3,14,L1_H0_S2,L2_H0_S1
0,NaN,221.9993559,225.998590000003,1.49236699999892,14,39,L2_H0_S1,
2,0.906512100002146,225.998590000003,230.000463000004,232.905643599996,39,30,,L3_H0_S3
1,0.814416299996083,230.000463000004,233.995604800002,236.809580899993,30,35,L3_H0_S3,L3_H1_S3
1,1.00666849999106,233.995604800002,237.995718099992,241.001701699992,35,2,L3_H1_S3,L1_H0_S1
0,NaN,237.995718099992,241.995519699994,1.49677379999775,2,20,L1_H0_S1,L2_H1_S1
2,1.39469689999532,241.995519699994,245.999603899996,249.393743599998,20,25,L2_H1_S1,L3_H0_S1
0,NaN,245.999603899996,250.000402499994,1.49279560000286,25,5,L3_H0_S1,L1_H0_S3
