preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.734780800004955,9.99647520000872,13.9957460000005,16.7325065000041,8,13,L1_H1_S1,L2_H0_S1
2,0.656612000006135,13.9957460000005,17.995797399999,20.6524516000063,13,20,L2_H0_S1,L2_H1_S1
1,1.19697330000054,17.995797399999,21.9998606000008,25.1960400000098,20,11,L2_H1_S1,L1_H1_S3
1,0.733095599993248,21.9998606000008,26.0007646000013,28.7316791000048,11,6,L1_H1_S3,L1_H0_S3
2,0.621031000002404,26.0007646000013,30.0009991000115,32.6195290000032,6,9,L1_H0_S3,L1_H1_S2
1,0.524621100004879,30.0009991000115,33.9989772000117,36.5236031000095,9,3,L1_H1_S2,L1_H0_S2
2,0.836755199998152,33.9989772000117,37.9992360000033,40.8355461000028,3,26,L1_H0_S2,L3_H0_S1
1,0.748099599994021,37.9992360000033,41.9993033000064,44.7474550000043,26,27,L3_H0_S1,L3_H0_S2
0,NaN,41.9993033000064,46.0004387000081,1.49376720000873,27,40,L3_H0_S2,
1,0.812948799997685,46.0004387000081,50.0007632000052,52.8115949000057,40,15,,L2_H0_S2
2,0.596763499997905,50.0007632000052,53.9993526000035,56.595501600008,15,33,L2_H0_S2,L3_H1_S2
1,0.588788499997463,53.9993526000035,57.9993538999988,60.5874558000069,33,22,L3_H1_S2,L2_H1_S2
1,0.680140900003607,57.9993538999988,61.9952867000102,64.6755546000059,22,19,L2_H1_S2,L2_H1_S1
2,0.936523000011221,61.9952867000102,65.9955162000115,68.9314816000115,19,5,L2_H1_S1,L1_H0_S3
0,NaN,65.9955162000115,69.9952963000105,1.49366130000271,5,43,L1_H0_S3,
2,0.54067390000273,69.9952963000105,73.9990332000016,76.5394271000114,43,1,,L1_H0_S1
1,0.580861399997957,73.9990332000016,77.9993529000058,80.5793200000044,1,14,L1_H0_S1,L2_H0_S1
2,0.564706199991633,77.9993529000058,81.9997582000069,84.5632264000014,14,28,L2_H0_S1,L3_H0_S2
0,NaN,81.9997582000069,86.0010287000041,1.49249770000461,28,41,L3_H0_S2,
1,0.540732399997069,86.0010287000041,90.0008761000063,92.5392820999987,41,35,,L3_H1_S3
2,0.724551600011182,90.0008761000063,93.9992348000087,96.723347600011,35,4,L3_H1_S3,L1_H0_S2
1,0.492664000004879,93.9992348000087,98.0000233000028,100.491366700007,4,30,L1_H0_S2,L3_H0_S3
1,0.563760899996851,98.0000233000028,101.999633200001,104.563218800002,30,10,L3_H0_S3,L1_H1_S2
1,0.676611199989566,101.999633200001,106.001046400008,108.675122000001,10,24,L1_H1_S2,L2_H1_S3
2,0.824699699995108,106.001046400008,110.000630499999,112.819431700002,24,12,L2_H1_S3,L1_H1_S3
2,0.776210900003207,110.000630499999,113.995263500008,116.771135100003,12,31,L1_H1_S3,L3_H1_S1
1,0.912377800006652,113.995263500008,117.995296100009,120.907179700007,31,32,L3_H1_S1,L3_H1_S1
0,NaN,117.995296100009,121.998532099999,1.49255349999294,32,38,L3_H1_S1,
1,0.619970800005831,121.998532099999,126.001226500011,128.619078700009,38,36,,L3_H1_S3
2,0.764646900002845,126.001226500011,130.001082900009,132.763037500001,36,7,L3_H1_S3,L1_H1_S1
1,0.500245799994445,130.001082900009,133.999114799997,136.499124599999,7,17,L1_H1_S1,L2_H0_S3
0,NaN,133.999114799997,137.998808900011,1.49349540000549,17,42,L2_H0_S3,
0,NaN,137.998808900011,141.998777500005,1.49251609999919,42,39,,
