preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
0,NaN,10.0081161999842,14.0081776999868,1.48411209997721,42,32,,L3_H1_S1
1,0.925501300022006,14.0081776999868,18.0081855999306,20.9337405000115,32,11,L3_H1_S1,L1_H1_S3
1,0.717377099907026,18.0081855999306,22.0081822000211,24.7256675999379,11,19,L1_H1_S3,L2_H1_S1
1,0.829440700006671,22.0081822000211,26.0082189999521,28.8376630999846,19,15,L2_H1_S1,L2_H0_S2
2,0.565335599938408,26.0082189999521,30.0083200000227,32.5736553999595,15,27,L2_H0_S2,L3_H0_S2
0,NaN,30.0083200000227,34.0083516000304,1.48340699996334,27,37,L3_H0_S2,
1,0.765255499980412,34.0083516000304,38.0083980000345,40.7735990999499,37,7,,L1_H1_S1
0,NaN,38.0083980000345,42.0083962000208,1.48337470006663,7,43,L1_H1_S1,
1,1.06120410002768,42.0083962000208,46.0083976000315,49.0695955000119,43,6,,L1_H0_S3
2,0.597139999968931,46.0083976000315,50.0084504999686,52.6055649999762,6,34,L1_H0_S3,L3_H1_S2
0,NaN,50.0084504999686,54.0084984999849,1.48324699990917,34,39,L3_H1_S2,
2,1.0849197000498,54.0084984999849,58.0085416999646,61.0934156000149,39,29,,L3_H0_S3
1,0.948983400012366,58.0085416999646,62.0086115000304,64.9575174000347,29,26,L3_H0_S3,L3_H0_S1
1,0.604847699985839,62.0086115000304,66.0085936000105,68.613409099984,26,21,L3_H0_S1,L2_H1_S2
2,0.644882200052962,66.0085936000105,70.0086668999866,72.6534726000391,21,28,L2_H1_S2,L3_H0_S2
1,0.620807200088166,70.0086668999866,74.0086169999558,76.6294077000348,28,10,L3_H0_S2,L1_H1_S2
2,1.15666590002365,74.0086169999558,78.0086584000383,81.1653264999622,10,35,L1_H1_S2,L3_H1_S3
1,0.756559700006619,78.0086584000383,82.0087268999778,84.7653179999907,35,4,L3_H1_S3,L1_H0_S2
0,NaN,82.0087268999778,86.0087903999956,1.48297549993731,4,40,L1_H0_S2,
2,0.564494600053877,86.0087903999956,90.0087946000276,92.5732634000015,40,17,,L2_H0_S3
2,1.28439909999724,90.0087946000276,94.008864399977,97.2932400000282,17,18,L2_H0_S3,L2_H0_S3
1,0.932446299935691,94.008864399977,98.0089024000335,100.941301099956,18,9,L2_H0_S3,L1_H1_S2
2,1.32441969995853,98.0089024000335,102.008940099971,105.333289699978,9,22,L1_H1_S2,L2_H1_S2
0,NaN,102.008940099971,106.008929400006,1.48280250001699,22,38,L2_H1_S2,
2,0.636382700060494,106.008929400006,110.009012699942,112.645321100019,38,25,,L3_H0_S1
1,0.980326700024307,110.009012699942,114.008996499935,116.989294799976,25,2,L3_H0_S1,L1_H0_S1
1,0.596186999930069,114.008996499935,118.009006400011,120.60519599996,2,20,L1_H0_S1,L2_H1_S1
2,0.724118700018153,118.009006400011,122.009027999942,124.733132399968,20,33,L2_H1_S1,L3_H1_S2
1,0.691940899938345,122.009027999942,126.009112600004,128.70101259998,33,30,L3_H1_S2,L3_H0_S3
1,0.668034299975261,126.009112600004,130.00910419994,132.677141599939,30,14,L3_H0_S3,L2_H0_S1
2,0.579821499995887,130.00910419994,134.009139699978,136.588974499959,14,23,L2_H0_S1,L2_H1_S3
1,0.643898000009358,134.009139699978,138.009199699969,140.65307260002,23,13,L2_H1_S3,L2_H0_S1
1,0.755547399981879,138.009199699969,142.009309799992,144.764894400025,13,31,L2_H0_S1,L3_H1_S1
0,NaN,142.009309799992,146.009266800014,1.48248090001289,31,41,L3_H1_S1,
1,1.30764140002429,146.009266800014,150.009343600017,153.316917699995,41,12,,L1_H1_S3
2,0.707626599934883,150.009343600017,154.009337199968,156.716943399981,12,3,L1_H1_S3,L1_H0_S2
1,0.699624000000767,154.009337199968,158.009412799962,160.708967200015,3,16,L1_H0_S2,L2_H0_S2
2,0.627570000011474,158.009412799962,162.009431099985,164.636960900039,16,8,L2_H0_S2,L1_H1_S1
2,0.555635800003074,162.009431099985,166.009491699981,168.565053400001,8,36,L1_H1_S1,L3_H1_S3
1,0.547507999930531,166.009491699981,170.009484700044,172.55692699994,36,5,L3_H1_S3,L1_H0_S3
2,0.507400800008327,170.009484700044,174.009531199932,176.516876699985,5,24,L1_H0_S3,L2_H1_S3
1,0.547477299929596,174.009531199932,178.009495100006,180.556961699971,24,1,L2_H1_S3,L1_H0_S1
1,0.523392200004309,178.009495100006,182.00961519999,184.53293440002,1,6,L1_H0_S1,L1_H0_S3
2,0.92337370000314,182.00961519999,186.009607300046,188.932953499956,6,10,L1_H0_S3,L1_H1_S2
2,1.02726979996078,186.009607300046,190.00961519999,193.036884599947,10,16,L1_H1_S2,L2_H0_S2
0,NaN,190.00961519999,194.009676999995,1.48208380001597,16,38,L2_H0_S2,
1,0.771179300034419,194.009676999995,198.009748399956,200.780863599968,38,31,,L3_H1_S1
2,0.658971800003201,198.009748399956,202.009742400027,204.668812399963,31,21,L3_H1_S1,L2_H1_S2
0,NaN,202.009742400027,206.009750899975,1.48192749998998,21,37,L2_H1_S2,
2,0.61100290005561,206.009750899975,210.009856099961,212.620799300028,37,1,,L1_H0_S1
2,0.634949899977073,210.009856099961,214.009888999979,216.644770300016,1,33,L1_H0_S1,L3_H1_S2
0,NaN,214.009888999979,218.009875599993,1.4818396999035,33,43,L3_H1_S2,
1,0.74690750008449,218.009875599993,222.00993890001,224.756763300044,43,12,,L1_H1_S3
2,0.602816200000234,222.00993890001,226.00990970002,228.612745699938,12,29,L1_H1_S3,L3_H0_S3
1,1.08275649999268,226.00990970002,230.009978799964,233.092707599979,29,28,L3_H0_S3,L3_H0_S2
0,NaN,230.009978799964,234.010017600027,1.48173149989452,28,41,L3_H0_S2,
1,0.76265309995506,234.010017600027,238.01005859999,240.772673200001,41,34,,L3_H1_S2
0,NaN,238.01005859999,242.010096400045,1.48165880003944,34,13,L3_H1_S2,L2_H0_S1
1,0.762496400042437,242.010096400045,246.010158699937,248.772599400021,13,15,L2_H0_S1,L2_H0_S2
2,0.802515699993819,246.010158699937,250.010153200012,252.81264160003,15,19,L2_H0_S2,L2_H1_S1
2,0.906407700036652,250.010153200012,254.01016830001,256.916618500021,19,4,L2_H1_S1,L1_H0_S2
1,1.01037760009058,254.01016830001,258.010221399949,261.020566800027,4,22,L1_H0_S2,L2_H1_S2
0,NaN,258.010221399949,262.010292800027,1.48143960000016,22,39,L2_H1_S2,
2,0.882313200039789,262.010292800027,266.010298199952,268.892569100019,39,35,,L3_H1_S3
1,1.10620249994099,266.010298199952,270.010300199967,273.116466099978,35,2,L3_H1_S3,L1_H0_S1
