preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.495939999993425,9.99975690001156,13.999762899999,16.4956993999658,30,19,L3_H0_S3,L2_H1_S1
0,NaN,13.999762899999,17.9998207999743,1.49191640003119,19,37,L2_H1_S1,
2,0.631843400013167,17.9998207999743,21.9998886999674,24.6316789999837,37,31,,L3_H1_S1
1,0.663878399995156,21.9998886999674,25.9998431999702,28.6637336999993,31,21,L3_H1_S1,L2_H1_S2
2,0.567848000035156,25.9998431999702,29.9999418999651,32.5677068000077,21,17,L2_H1_S2,L2_H0_S3
1,1.0158413000172,29.9999418999651,33.9999161000014,37.0157307999907,17,25,L2_H0_S3,L3_H0_S1
1,1.05579210002907,33.9999161000014,38.00000369997,41.0557120000012,25,2,L3_H0_S1,L1_H0_S1
2,0.455726099957246,38.00000369997,42.0000064999913,44.4557052999735,2,14,L1_H0_S1,L2_H0_S1
2,0.567605699994601,42.0000064999913,46.0000813999795,48.5676169999642,14,18,L2_H0_S1,L2_H0_S3
0,NaN,46.0000813999795,50.0000550000113,1.49166420003166,18,38,L2_H0_S3,
2,0.519518800021615,50.0000550000113,54.0001392000122,56.5195924,38,6,,L1_H0_S3
0,NaN,54.0001392000122,58.000122700003,1.49154680001084,6,40,L1_H0_S3,
1,0.671420700033195,58.000122700003,62.0002166000195,64.6715565000195,40,26,,L3_H0_S1
2,0.495392199954949,62.0002166000195,66.0001942999661,68.4955623999704,26,33,L3_H0_S1,L3_H1_S2
1,0.623122200020589,66.0001942999661,70.0002292999998,72.6233242999879,33,1,L3_H1_S2,L1_H0_S1
2,0.855291799991392,70.0002292999998,74.0003162999637,76.8555223000003,1,24,L1_H0_S1,L2_H1_S3
1,0.559201999974903,74.0003162999637,78.0003381000133,80.5594472999801,24,4,L2_H1_S3,L1_H0_S2
2,0.599134399963077,78.0003381000133,82.0002872999758,84.5994032999733,4,3,L1_H0_S2,L1_H0_S2
1,0.638884999963921,82.0002872999758,86.0003784999717,88.6391831999645,3,12,L1_H0_S2,L1_H1_S3
2,0.671102599997539,86.0003784999717,90.0003825000022,92.6714611999923,12,10,L1_H1_S3,L1_H1_S2
1,1.2068076999858,90.0003825000022,94.0004549999721,97.2071897999849,10,13,L1_H1_S2,L2_H0_S1
2,0.550929000019096,94.0004549999721,98.0004438000033,100.551347800007,13,22,L2_H0_S1,L2_H1_S2
1,0.750617699988652,98.0004438000033,102.000449999992,104.751070400001,22,29,L2_H1_S2,L3_H0_S3
2,0.590876300004311,102.000449999992,106.000510599988,108.591355099983,29,9,L3_H0_S3,L1_H1_S2
0,NaN,106.000510599988,110.000508699974,1.49120240000775,9,42,L1_H1_S2,
2,0.822613800002728,110.000508699974,114.000568000018,116.823155099992,42,11,,L1_H1_S3
0,NaN,114.000568000018,118.000643000007,1.49114569998346,11,39,L1_H1_S3,
0,NaN,118.000643000007,122.000628500013,1.49111469998024,39,43,,
0,NaN,122.000628500013,126.000638999976,1.49106199998641,43,16,,L2_H0_S2
