preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
1,0.911301399988588,9.9963023000164,13.9959191000089,16.9067802000209,30,16,L3_H0_S3,L2_H0_S2
2,0.751558699994348,13.9959191000089,17.9954629000276,20.7467066000099,16,21,L2_H0_S2,L2_H1_S2
2,0.565459100005683,17.9954629000276,21.9987996999989,24.5627108000335,21,14,L2_H1_S2,L2_H0_S1
0,NaN,21.9987996999989,26.0000808000332,1.49463279999327,14,36,L2_H0_S1,L3_H1_S3
0,NaN,26.0000808000332,29.9980142000131,1.49400100001367,36,40,L3_H1_S3,
0,NaN,29.9980142000131,33.9981911000214,1.49441750004189,40,32,,L3_H1_S1
1,0.189431400038302,33.9981911000214,37.9991107999813,40.1867706000339,32,28,L3_H1_S1,L3_H0_S2
1,1.10141420003492,37.9991107999813,41.9983479999937,45.0986690000282,28,12,L3_H0_S2,L1_H1_S3
2,1.3416656999616,41.9983479999937,46.0003944999771,49.3386502999929,12,7,L1_H1_S3,L1_H1_S1
2,0.973417599976528,46.0003944999771,49.998333800002,52.9707449999987,7,11,L1_H1_S1,L1_H1_S3
0,NaN,49.998333800002,53.9986678999849,1.49400979996426,11,38,L1_H1_S3,
0,NaN,53.9986678999849,57.9979851000244,1.49384010001086,38,43,,
1,1.27953070000513,57.9979851000244,61.9956729999976,65.2747215999989,43,35,,L3_H1_S3
1,0.783177400007844,61.9956729999976,65.9957223000238,68.778425800032,35,24,L3_H1_S3,L2_H1_S3
0,NaN,65.9957223000238,69.9953757000039,1.49429679999594,24,4,L2_H1_S3,L1_H0_S2
2,1.38910159998341,69.9953757000039,73.9985586000257,77.3866020999849,4,17,L1_H0_S2,L2_H0_S3
2,1.0133437999757,73.9985586000257,77.999212499999,81.0105193000054,17,27,L2_H0_S3,L3_H0_S2
0,NaN,77.999212499999,81.998739600007,1.49423879996175,27,6,L3_H0_S2,L1_H0_S3
2,0.949421000026632,81.998739600007,86.0003389000194,88.946470600029,6,8,L1_H0_S3,L1_H1_S1
1,1.04529679997358,86.0003389000194,89.9987677999889,93.0425766999833,8,10,L1_H1_S1,L1_H1_S2
2,0.997143799962942,89.9987677999889,93.9992798999883,96.9944020999828,10,19,L1_H1_S2,L2_H1_S1
1,0.885277500026859,93.9992798999883,97.9987242000061,100.882465200033,19,29,L2_H1_S1,L3_H0_S3
2,0.780856499972288,97.9987242000061,101.998852999997,104.778349999979,29,3,L3_H0_S3,L1_H0_S2
1,0.733518299995922,101.998852999997,106.000020399981,108.730446900008,3,15,L1_H0_S2,L2_H0_S2
0,NaN,106.000020399981,109.998777100001,1.4964019000181,15,33,L2_H0_S2,L3_H1_S2
2,0.983052299998235,109.998777100001,113.995725599991,116.978280399984,33,25,L3_H1_S2,L3_H0_S1
0,NaN,113.995725599991,117.995583600015,1.49634680000599,25,22,L3_H0_S1,L2_H1_S2
0,NaN,117.995583600015,121.998280400003,1.49299499997869,22,37,L2_H1_S2,
1,0.853313500003424,121.998280400003,126.000609799987,128.850410700019,37,18,,L2_H0_S3
0,NaN,126.000609799987,129.997847100021,1.4938555000117,18,39,L2_H0_S3,
1,0.540760000003502,129.997847100021,133.998981499986,136.538171600027,39,2,,L1_H0_S1
