preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.779557300033048,10.0110954000265,14.010997400037,16.7905443000491,36,25,L3_H1_S3,L3_H0_S1
1,0.675647599971853,14.010997400037,18.0111317000119,20.6866898000008,25,32,L3_H0_S1,L3_H1_S1
0,NaN,18.0111317000119,22.0111613000045,1.48064999998314,32,43,L3_H1_S1,
0,NaN,22.0111613000045,26.0112500000396,1.48062180000125,43,40,,
0,NaN,26.0112500000396,30.0111704000155,1.49727300001541,40,38,,
2,0.540137900039554,30.0111704000155,34.0112044000416,36.5346116000437,38,5,,L1_H0_S3
1,0.651374100008979,34.0112044000416,38.0112406000262,40.6625699000433,5,33,L1_H0_S3,L3_H1_S2
2,0.547309499990661,38.0112406000262,42.0113688000129,44.5585422000149,33,6,L3_H1_S2,L1_H0_S3
0,NaN,42.0113688000129,46.0113643000368,1.48044760001358,6,37,L1_H0_S3,
1,0.635258100053761,46.0113643000368,50.0114432999981,52.6465710000484,37,1,,L1_H0_S1
2,0.579072599997744,50.0114432999981,54.0114327000338,56.5904072000412,1,11,L1_H0_S1,L1_H1_S3
1,0.635117199970409,54.0114327000338,58.0115340000484,60.6464879999985,11,24,L1_H1_S3,L2_H1_S3
1,0.603067399992142,58.0115340000484,62.011523800029,64.6144656999968,24,15,L2_H1_S3,L2_H0_S2
2,0.538983599981293,62.011523800029,66.011573900003,68.5504179000272,15,20,L2_H0_S2,L2_H1_S1
0,NaN,66.011573900003,70.0115721000475,1.48024539998733,20,39,L2_H1_S1,
2,0.818891600007191,70.0115721000475,74.0116414000513,76.8303961000056,39,26,,L3_H0_S1
2,1.39549540000735,74.0116414000513,78.0116417999961,81.3903905000188,26,34,L3_H0_S1,L3_H1_S2
1,0.587498800014146,78.0116417999961,81.9948955000145,84.5823810000438,34,8,L3_H1_S2,L1_H1_S1
2,0.499219300050754,81.9948955000145,85.9949963000254,88.4941360000521,8,4,L1_H1_S1,L1_H0_S2
2,0.658729599963408,85.9949963000254,90.0117366000195,92.6703689999995,4,27,L1_H0_S2,L3_H0_S2
2,0.586634500010405,90.0117366000195,94.0117777000414,96.5983047000482,27,17,L3_H0_S2,L2_H0_S3
1,0.602579300000798,94.0117777000414,98.0118602000293,100.614291000005,17,12,L2_H0_S3,L1_H1_S3
2,0.251201000006404,98.0118602000293,102.011837800033,104.246277700004,12,19,L1_H1_S3,L2_H1_S1
0,NaN,102.011837800033,106.011908000044,1.49660389998462,19,41,L2_H1_S1,
2,0.995046500000171,106.011908000044,110.011953200039,112.990191899997,41,21,,L2_H1_S2
