preferredStim,timing,timeStamp1,timeStamp2,timeStampJudge,stim1,stim2,cat1,cat2
2,0.839842500005034,9.997721000007,13.9979407000064,16.8374554000038,31,27,L3_H1_S1,L3_H0_S2
2,0.560342899989337,13.9979407000064,17.997873100001,20.5575018999953,27,10,L3_H0_S2,L1_H1_S2
1,0.560184000001755,17.997873100001,21.9978539000003,24.5575356000045,10,22,L1_H1_S2,L2_H1_S2
0,NaN,21.9978539000003,25.9970708000037,1.49494250000862,22,42,L2_H1_S2,
2,0.954171699995641,25.9970708000037,29.9955420000042,32.9495985999965,42,14,,L2_H0_S1
1,0.73831249999057,29.9955420000042,33.9955227000028,36.7335202999966,14,33,L2_H0_S1,L3_H1_S2
1,0.602358699994511,33.9955227000028,37.9957598000037,40.5975037000026,33,6,L3_H1_S2,L1_H0_S3
0,NaN,37.9957598000037,41.9978540000011,1.49364210000203,6,37,L1_H0_S3,
0,NaN,41.9978540000011,45.9968737000017,1.49508229999628,37,40,,
2,0.768111500001396,45.9968737000017,49.9981404999999,52.7655842000095,40,13,,L2_H0_S1
1,0.688440199999604,49.9981404999999,53.9981165000063,56.6855757000012,13,15,L2_H0_S1,L2_H0_S2
2,0.816492099998868,53.9981165000063,57.9976217000076,60.8136321000056,15,21,L2_H0_S2,L2_H1_S2
0,NaN,57.9976217000076,61.9980254999973,1.49426429999585,21,43,L2_H1_S2,
2,0.672444000010728,61.9980254999973,65.9976246000006,68.6695271000062,43,23,,L2_H1_S3
1,0.784083899998222,65.9976246000006,69.9977450000006,72.7815715000033,23,8,L2_H1_S3,L1_H1_S1
1,1.40033969999058,69.9977450000006,73.9975896999968,77.3975544999994,8,32,L1_H1_S1,L3_H1_S1
2,0.632054100002279,73.9975896999968,77.9976458000019,80.6295417000074,32,18,L3_H1_S1,L2_H0_S3
1,0.594259300007252,77.9976458000019,81.9956732999999,84.5894511000079,18,12,L2_H0_S3,L1_H1_S3
2,0.730444900007569,81.9956732999999,85.9957748000015,88.725628900007,12,35,L1_H1_S3,L3_H1_S3
2,0.850266099994769,85.9957748000015,89.9955763000034,92.8456251000025,35,17,L3_H1_S3,L2_H0_S3
2,0.864508900005603,89.9955763000034,93.9978579000017,96.8615979000024,17,5,L2_H0_S3,L1_H0_S3
2,0.727770400000736,93.9978579000017,97.9977274999983,100.725540500003,5,4,L1_H0_S3,L1_H0_S2
1,0.912015599998995,97.9977274999983,101.999622000003,104.909402999998,4,28,L1_H0_S2,L3_H0_S2
1,1.15239409999049,101.999622000003,105.9978558,109.149528499998,28,9,L3_H0_S2,L1_H1_S2
2,0.968153499998152,105.9978558,109.997722500004,112.965615900001,9,29,L1_H1_S2,L3_H0_S3
2,1.064529700001,109.997722500004,113.997577800008,117.061613700003,29,24,L3_H0_S3,L2_H1_S3
2,0.864626900001895,113.997577800008,117.997648300006,120.861605500002,24,2,L2_H1_S3,L1_H0_S1
0,NaN,117.997648300006,121.999763200001,1.49449909999385,2,19,L1_H0_S1,L2_H1_S1
1,0.520563799989759,121.999763200001,125.997771499999,128.517653999996,19,7,L2_H1_S1,L1_H1_S1
2,0.730391999997664,125.997771499999,129.997742899999,132.725544500005,7,30,L1_H1_S1,L3_H0_S3
1,0.538379599995096,129.997742899999,133.995613499996,136.533707900002,30,3,L3_H0_S3,L1_H0_S2
0,NaN,133.995613499996,137.995337,1.49659609999799,3,38,L1_H0_S2,
2,0.864575200001127,137.995337,141.999789100009,144.861630300002,38,26,,L3_H0_S1
1,0.512462600003346,141.999789100009,145.997769699999,148.509617100004,26,11,L3_H0_S1,L1_H1_S3
0,NaN,145.997769699999,149.997243000005,1.49495079999906,11,41,L1_H1_S3,
2,0.552215699994122,149.997243000005,153.997611900006,156.549678199997,41,20,,L2_H1_S1
1,0.616617899999255,153.997611900006,157.997765000007,160.613639999996,20,34,L2_H1_S1,L3_H1_S2
2,0.488481000007596,157.997765000007,161.999161900007,164.48541970001,34,25,L3_H1_S2,L3_H0_S1
2,0.31262749999587,161.999161900007,165.9976417,168.309706300002,25,16,L3_H0_S1,L2_H0_S2
1,0.93637999999919,165.9976417,169.997770800008,172.933644400007,16,36,L2_H0_S2,L3_H1_S3
0,NaN,169.997770800008,173.996944800005,1.4949437000032,36,39,L3_H1_S3,
1,0.496544000008726,173.996944800005,177.997513599999,180.493759200006,39,1,,L1_H0_S1
2,0.690442499995697,177.997513599999,181.995916800006,184.685623400001,1,27,L1_H0_S1,L3_H0_S2
1,0.674480700006825,181.995916800006,185.995379700005,188.669678500009,27,7,L3_H0_S2,L1_H1_S1
2,0.546219299998484,185.995379700005,189.995617100009,192.5417094,7,14,L1_H1_S1,L2_H0_S1
1,0.312302100006491,189.995617100009,193.997743200001,196.309683500003,14,2,L2_H0_S1,L1_H0_S1
2,0.58442020000075,193.997743200001,197.997859199997,200.581672500004,2,35,L1_H0_S1,L3_H1_S3
1,0.464715299996897,197.997859199997,201.999627199999,204.461695599995,35,36,L3_H1_S3,L3_H1_S3
2,0.688379700004589,201.999627199999,205.997870300009,208.685635700007,36,29,L3_H1_S3,L3_H0_S3
1,0.552535000009811,205.997870300009,209.997887799997,212.549679600008,29,15,L3_H0_S3,L2_H0_S2
0,NaN,209.997887799997,213.99937060001,1.49486540000362,15,38,L2_H0_S2,
2,0.816317800010438,213.99937060001,217.9978022,220.813590400008,38,3,,L1_H0_S2
2,0.832691799994791,217.9978022,221.999049500009,224.829746100004,3,20,L1_H0_S2,L2_H1_S1
1,0.568373800007976,221.999049500009,225.997732500007,228.565532000008,20,8,L2_H1_S1,L1_H1_S1
2,0.680570700002136,225.997732500007,229.997719999999,232.677810499998,8,23,L1_H1_S1,L2_H1_S3
1,0.50631670000439,229.997719999999,233.995551700005,236.5016779,23,1,L2_H1_S3,L1_H0_S1
0,NaN,233.995551700005,237.995799700002,1.49664169999596,1,40,L1_H0_S1,
2,0.696851500004414,237.995799700002,241.995468900001,244.693705900005,40,5,,L1_H0_S3
2,0.60041430000274,241.995468900001,245.997814000002,248.597699300008,5,26,L1_H0_S3,L3_H0_S1
2,0.62453529999766,245.997814000002,249.997624900003,252.621690100001,26,25,L3_H0_S1,L3_H0_S1
1,0.720429300010437,249.997624900003,253.997784699997,256.717594800008,25,19,L3_H0_S1,L2_H1_S1
1,0.632357499998761,253.997784699997,257.998282500004,260.629637699996,19,33,L2_H1_S1,L3_H1_S2
1,0.504900299987639,257.998282500004,261.998738599999,264.501816999997,33,22,L3_H1_S2,L2_H1_S2
0,NaN,261.998738599999,265.996970200009,1.49495259999821,22,43,L2_H1_S2,
2,0.592651699989801,265.996970200009,269.99775000001,272.589803099996,43,31,,L3_H1_S1
1,0.568740000002435,269.99775000001,273.997669600009,276.565751900009,31,13,L3_H1_S1,L2_H0_S1
0,NaN,273.997669600009,277.997433199998,1.49388929999259,13,42,L2_H0_S1,
0,NaN,277.997433199998,281.996893500007,1.4949775999994,42,41,,
2,0.786448899991228,281.996893500007,285.995465200001,288.781608799996,41,4,,L1_H0_S2
1,0.610549599994556,285.995465200001,289.995973900004,292.605787399996,4,32,L1_H0_S2,L3_H1_S1
0,NaN,289.995973900004,293.995492000002,1.49655419999908,32,39,L3_H1_S1,
2,0.960482299997238,293.995492000002,297.9980584,300.957700500003,39,10,,L1_H1_S2
1,0.793004299994209,297.9980584,301.999023900004,304.789841799997,10,11,L1_H1_S2,L1_H1_S3
1,0.592649400001392,301.999023900004,305.997798800003,308.589877100007,11,6,L1_H1_S3,L1_H0_S3
2,0.752497499997844,305.997798800003,309.997737800004,312.749690500001,6,16,L1_H0_S3,L2_H0_S2
1,0.48086080000212,309.997737800004,313.997663400005,316.477807200004,16,30,L2_H0_S2,L3_H0_S3
2,0.640497700005653,313.997663400005,317.998177000001,320.637912000006,30,18,L3_H0_S3,L2_H0_S3
0,NaN,317.998177000001,321.997056699998,1.49499449999712,18,37,L2_H0_S3,
1,0.488439699998708,321.997056699998,325.997753700009,328.485799800008,37,12,,L1_H1_S3
2,0.680653100003838,325.997753700009,329.997888700003,332.677760300008,12,34,L1_H1_S3,L3_H1_S2
1,0.57843110000249,329.997888700003,333.997862600008,336.573765699999,34,9,L3_H1_S2,L1_H1_S2
2,0.546656699996674,333.997862600008,337.995544400008,340.541761400003,9,17,L1_H1_S2,L2_H0_S3
1,0.474715699994704,337.995544400008,341.995496899995,344.469859999997,17,21,L2_H0_S3,L2_H1_S2
2,0.536682599995402,341.995496899995,345.99791820001,348.533828700005,21,28,L2_H1_S2,L3_H0_S2
1,1.12857450000593,345.99791820001,349.9976016,353.125769500009,28,24,L3_H0_S2,L2_H1_S3
